,PLAYER_NAME,TEAM_ABBREVIATION,PIE
198,Jarvis Hayes,WAS,0.077
222,John Salmons,PHI,0.077
191,James Posey,MEM,0.077
438,Troy Hudson,MIN,0.077
263,Laron Profit,WAS,0.076
363,Rasual Butler,MIA,0.076
401,Shaun Livingston,LAC,0.076
242,Kendall Gill,MIL,0.076
333,Nenad Krstic,NJN,0.076
112,David Wesley,HOU,0.075
378,Rodney Buford,NJN,0.075
6,Alan Henderson,DAL,0.075
29,Anthony Peeler,WAS,0.075
358,Raja Bell,UTA,0.075
274,Loren Woods,TOR,0.074
202,Jason Kapono,CHA,0.074
239,Keith McLeod,UTA,0.074
446,Vitaly Potapenko,SEA,0.074
182,Jake Tsakalidis,MEM,0.074
73,Casey Jacobsen,NOH,0.074
132,Doug Christie,ORL,0.074
194,Jannero Pargo,CHI,0.073
2,Adonal Foyle,GSW,0.072
49,Boris Diaw,ATL,0.072
9,Allan Houston,NYK,0.071
74,Charlie Ward,HOU,0.071
21,Andris Biedrins,GSW,0.071
227,Josh Davis,PHI,0.071
154,Etan Thomas,WAS,0.071
252,Keyon Dooling,MIA,0.071
53,Brandon Hunter,ORL,0.071
217,Jiri Welsch,CLE,0.07
306,Maurice Evans,SAC,0.07
190,James Jones,IND,0.07
149,Eric Williams,TOR,0.07
50,Bostjan Nachbar,NOH,0.069
97,Damien Wilkins,SEA,0.069
299,Mateen Cleaves,SEA,0.069
413,Steven Hunter,PHX,0.069
422,Tim Thomas,NYK,0.069
420,Tierre Brown,LAL,0.069
173,Howard Eisley,UTA,0.069
423,Tom Gugliotta,ATL,0.068
210,Jermaine Jackson,NYK,0.068
195,Jared Jeffries,WAS,0.068
138,Eddie Gill,IND,0.068
396,Sebastian Telfair,POR,0.067
313,Michael Doleac,MIA,0.067
63,Bruce Bowen,SAS,0.067
277,Luis Flores,DEN,0.067
266,Lawrence Funderburke,CHI,0.067
0,Aaron McKie,PHI,0.066
67,Calvin Booth,MIL,0.066
244,Kenny Anderson,LAC,0.066
42,Bernard Robinson,CHA,0.066
148,Eric Snow,CLE,0.065
376,Robert Traylor,CLE,0.065
180,Jacque Vaughn,NJN,0.064
397,Shandon Anderson,MIA,0.064
143,Eduardo Najera,DEN,0.064
236,Kareem Rush,CHA,0.064
270,Lindsey Hunter,DET,0.064
392,Scot Pollard,IND,0.064
176,JR Smith,NOH,0.064
257,Kris Humphries,UTA,0.063
307,Maurice Taylor,NYK,0.063
259,Kwame Brown,WAS,0.063
276,Lucious Harris,CLE,0.063
454,Willie Green,PHI,0.063
162,George Lynch,NOH,0.063
155,Flip Murray,SEA,0.062
426,Tony Battie,ORL,0.061
156,Francisco Elson,DEN,0.061
111,David Harrison,IND,0.061
169,Greg Ostertag,SAC,0.06
44,Bo Outlaw,PHX,0.06
395,Sean Marks,SAS,0.059
238,Keith Bogans,CHA,0.059
404,Slava Medvedenko,LAL,0.059
90,Cory Alexander,CHA,0.059
122,Devean George,LAL,0.059
410,Steve Blake,WAS,0.058
22,Anfernee Hardaway,NYK,0.058
39,Ben Handlogten,UTA,0.058
250,Kevin Ollie,PHI,0.058
85,Clar. Weatherspoon,HOU,0.058
353,Quinton Ross,LAC,0.058
315,Michael Olowokandi,MIN,0.058
292,Mario Kasun,ORL,0.057
391,Sasha Vujacic,LAL,0.057
379,Rodney Rogers,PHI,0.057
14,Andre Barrett,ORL,0.056
343,Pat Garrity,ORL,0.056
151,Erick Strickland,MIL,0.056
418,Theo Ratliff,POR,0.056
91,Curtis Borchardt,UTA,0.056
86,Clifford Robinson,NJN,0.056
66,Calbert Cheaney,GSW,0.056
94,Dahntay Jones,MEM,0.056
377,Rod Strickland,HOU,0.055
232,Junior Harrington,NOH,0.055
129,Donta Smith,ATL,0.055
179,Jackson Vroman,NOH,0.055
309,Melvin Ely,CHA,0.054
300,Matt Barnes,SAC,0.054
436,Trenton Hassell,MIN,0.054
386,Ryan Humphrey,MEM,0.053
200,Jason Collins,NJN,0.053
183,Jake Voskuhl,PHX,0.053
402,Shawn Bradley,DAL,0.052
175,Ira Newble,CLE,0.052
8,Alex Garcia,NOH,0.052
435,Tremaine Fowlkes,IND,0.052
43,Billy Thomas,NJN,0.051
59,Brian Grant,LAL,0.051
338,Obinna Ekezie,ATL,0.05
199,Jason Collier,ATL,0.05
70,Carlos Delfino,DET,0.05
443,Viktor Khryapa,POR,0.05
235,Kaniel Dickens,NJN,0.049
115,DeShawn Stevenson,ORL,0.049
385,Ryan Bowen,HOU,0.049
272,Lionel Chalmers,LAC,0.049
407,Stacey Augmon,ORL,0.048
152,Erik Daniels,SAC,0.048
177,Jabari Smith,NJN,0.048
282,Maciej Lampe,NOH,0.048
329,Moochie Norris,HOU,0.047
349,Peter John Ramos,WAS,0.047
447,Vlade Divac,LAL,0.046
383,Royal Ivey,ATL,0.046
249,Kevin Martin,SAC,0.045
144,Elden Campbell,DET,0.044
429,Tony Massenburg,SAS,0.043
451,Walter McCarty,PHX,0.043
317,Michael Ruffin,WAS,0.042
390,Sasha Pavlovic,CLE,0.041
109,Darrick Martin,LAC,0.041
100,Damone Brown,WAS,0.04
197,Jarron Collins,UTA,0.04
251,Kevin Willis,ATL,0.039
419,Theron Smith,CHA,0.039
223,John Thomas,MIN,0.038
405,Smush Parker,PHX,0.037
346,Paul Shirley,PHX,0.037
255,Kirk Snyder,UTA,0.037
153,Ervin Johnson,MIN,0.036
212,Jerome James,SEA,0.036
461,Zendon Hamilton,MIL,0.035
225,Jonathan Bender,IND,0.032
107,Darko Milicic,DET,0.031
318,Michael Stewart,ATL,0.031
131,Dorell Wright,MIA,0.03
342,Pape Sow,TOR,0.029
356,Rafael Araujo,TOR,0.029
193,Jamison Brewer,NYK,0.028
354,Qyntel Woods,MIA,0.028
89,Corsley Edwards,NOH,0.025
303,Matt Freije,NOH,0.024
296,Mark Pope,DEN,0.024
120,Derrick Coleman,DET,0.024
1,Aaron Williams,TOR,0.02
295,Mark Madsen,MIN,0.019
285,Mamadou N'diaye,LAC,0.019
366,Reece Gaines,MIL,0.018
312,Michael Curry,IND,0.017
114,DeSagana Diop,CLE,0.016
36,Awvee Storey,NJN,0.015
221,John Edwards,IND,0.015
394,Scott Williams,CLE,0.011
95,Dajuan Wagner,CLE,0.006
337,Nikoloz Tskitishvili,GSW,0.002
52,Brandin Knight,HOU,0.0
110,Darvin Ham,DET,0.0
271,Linton Johnson,SAS,0.0
254,Kirk Penney,LAC,0.0
209,Jelani McCoy,ATL,-0.002
291,Marcus Haislip,IND,-0.002
294,Mark Jones,ORL,-0.003
388,Samaki Walker,WAS,-0.012
170,Ha Ha,POR,-0.014
181,Jahidi White,CHA,-0.015
103,Daniel Santiago,MIL,-0.015
62,Britton Johnsen,IND,-0.018
93,DJ Mbenga,DAL,-0.019
375,Robert Swift,SEA,-0.019
196,Jared Reiner,CHI,-0.019
444,Vin Baker,HOU,-0.02
157,Frank Williams,CHI,-0.024
20,Andrew DeClercq,ORL,-0.025
416,Tamar Slay,CHA,-0.038
7,Aleksandar Radojevic,UTA,-0.039
305,Maurice Baker,POR,-0.043
15,Andre Emmett,MEM,-0.044
64,Bruno Sundov,NYK,-0.044
273,Lonny Baxter,NOH,-0.127
174,Ibrahim Kutluay,SEA,-0.158
347,Pavel Podkolzin,DAL,-0.267
