,PLAYER_NAME,TEAM_ABBREVIATION,PIE
464,Stanley Johnson,DET,0.059
141,Dwayne Bacon,CHA,0.058
168,Gary Payton II,LAL,0.058
411,Pat Connaughton,POR,0.058
440,Ron Baker,NYK,0.058
524,Wesley Johnson,LAC,0.058
501,Troy Daniels,PHX,0.058
420,Quincy Acy,BKN,0.058
139,Dragan Bender,PHX,0.058
53,Briante Weber,MEM,0.058
447,Ryan Arcidiacono,CHI,0.057
286,Justin Patton,MIN,0.057
364,Matt Costello,SAS,0.057
403,Okaro White,CLE,0.057
38,Ben McLemore,MEM,0.056
402,OG Anunoby,TOR,0.056
401,Norman Powell,TOR,0.056
99,Darius Miller,NOP,0.056
492,Torrey Craig,DEN,0.056
57,Bryn Forbes,SAS,0.055
62,Caleb Swanigan,POR,0.054
340,Malcolm Miller,TOR,0.054
523,Wes Iwundu,ORL,0.053
384,Myke Henry,MEM,0.053
404,Omari Johnson,MEM,0.053
59,C.J. Williams,LAC,0.053
535,Zach Collins,POR,0.052
423,RJ Hunter,HOU,0.052
56,Bruno Caboclo,SAC,0.052
493,Travis Wear,LAL,0.052
198,JR Smith,CLE,0.052
16,Alfonzo McKinnie,TOR,0.052
52,Brandon Paul,SAS,0.051
211,Jalen Jones,DAL,0.051
137,Dorian Finney-Smith,DAL,0.051
491,Tony Snell,MIL,0.051
480,Thon Maker,MIL,0.05
187,Iman Shumpert,SAC,0.049
316,Kyle Singler,OKC,0.049
25,Andrew White III,ATL,0.049
177,Gordon Hayward,BOS,0.048
163,Frank Ntilikina,NYK,0.048
12,Alex Abrines,OKC,0.048
230,Jason Terry,MIL,0.047
432,Richard Jefferson,DEN,0.047
107,Davon Reed,PHX,0.047
494,Treveon Graham,CHA,0.047
243,Jerryd Bayless,PHI,0.047
231,Jawun Evans,LAC,0.046
220,James Michael McAdoo,PHI,0.046
229,Jason Smith,WAS,0.046
306,Kobi Simmons,MEM,0.046
413,Patrick McCaw,GSW,0.046
122,Derrick Jones Jr.,MIA,0.046
173,Gian Clavell,DAL,0.045
460,Sindarius Thornwell,LAC,0.045
0,Aaron Brooks,MIN,0.044
296,Kendrick Perkins,CLE,0.042
34,Arron Afflalo,ORL,0.042
419,Paul Zipser,CHI,0.042
271,Josh Gray,PHX,0.041
394,Nicolas Brussino,ATL,0.041
485,Timothe Luwawu-Cabarrot,PHI,0.041
359,Marquis Teague,MEM,0.039
100,Darrell Arthur,DEN,0.039
44,Bobby Brown,HOU,0.039
336,Luol Deng,LAL,0.039
292,Kay Felder,DET,0.038
320,Lance Thomas,NYK,0.037
117,Demetrius Jackson,PHI,0.037
488,Tony Allen,NOP,0.036
110,DeAndre Liggins,NOP,0.035
337,Malachi Richardson,TOR,0.035
256,John Holland,CLE,0.034
88,Damien Wilkins,IND,0.034
86,Damian Jones,GSW,0.033
4,Abdel Nader,BOS,0.033
462,Solomon Hill,NOP,0.033
189,Isaiah Hicks,NYK,0.033
439,Rodney Purvis,ORL,0.032
273,Josh Huestis,OKC,0.032
15,Alex Poythress,IND,0.032
452,Semi Ojeleye,BOS,0.032
520,Walt Lemon Jr.,NOP,0.03
379,Milton Doyle,BKN,0.03
474,Terrance Ferguson,OKC,0.028
77,Cole Aldrich,MIN,0.028
209,Jake Layman,POR,0.027
405,Omer Asik,CHI,0.027
102,Darrun Hilliard,SAS,0.026
239,Jeremy Evans,ATL,0.025
222,James Young,PHI,0.024
2,Aaron Harrison,DAL,0.022
514,Udonis Haslem,MIA,0.021
221,James Webb III,BKN,0.019
421,Quincy Pondexter,CHI,0.019
349,Marcus Georges-Hunt,MIN,0.017
165,Furkan Korkmaz,PHI,0.01
322,Larry Drew II,NOP,0.009
289,Kadeem Allen,BOS,0.006
32,Antonius Cleveland,ATL,0.005
409,PJ Dozier,OKC,0.0
225,Jarell Eddie,CHI,0.0
507,Tyler Lydon,DEN,0.0
499,Trey McKinney-Jones,IND,0.0
72,Chris Boucher,GSW,0.0
205,Jacob Pullen,PHI,0.0
126,Derrick Williams,LAL,0.0
365,Matt Williams Jr.,MIA,0.0
539,Zhou Qi,HOU,-0.005
326,London Perrantes,CLE,-0.008
3,Aaron Jackson,HOU,-0.01
532,Xavier Rathan-Mayes,MEM,-0.011
355,Markel Brown,HOU,-0.013
515,Vander Blue,LAL,-0.014
386,Nate Wolters,UTA,-0.026
157,Erik McCree,UTA,-0.031
450,Scotty Hopson,DAL,-0.031
332,Luis Montero,DET,-0.031
71,Chinanu Onuaku,HOU,-0.033
69,Charles Cooke,NOP,-0.034
39,Ben Moore,IND,-0.041
278,Josh Smith,NOP,-0.045
531,Xavier Munford,MIL,-0.047
533,Xavier Silas,BOS,-0.07
276,Josh McRoberts,DAL,-0.128
380,Mindaugas Kuzminskas,NYK,-4.0
