,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
10,11.0,Golden State Warriors,57,240.9,41.8,88.6,0.472,12.5,35.6,0.352,29.3,53.0,0.553,17.6,22.1,0.8,11.6,33.2,44.9,26.9,8.7,4.2,16.1,18.5,113.9
11,12.0,Orlando Magic,56,242.2,41.7,87.5,0.477,11.8,33.1,0.357,29.9,54.4,0.549,19.4,24.9,0.782,10.7,33.3,43.9,25.2,7.9,5.3,15.2,21.7,114.7
12,13.0,Brooklyn Nets,56,241.3,42.1,85.6,0.492,12.4,33.2,0.374,29.7,52.5,0.566,18.1,23.1,0.784,10.1,33.0,43.1,27.3,9.0,5.0,13.9,19.6,114.7
13,14.0,Minnesota Timberwolves,58,241.3,41.6,89.9,0.463,12.7,35.0,0.361,28.9,54.9,0.527,19.2,24.8,0.773,11.3,31.8,43.1,26.1,8.3,3.9,15.1,20.9,115.0
14,15.0,Cleveland Cavaliers,58,240.9,41.2,89.6,0.46,14.1,38.0,0.372,27.1,51.6,0.525,18.8,23.6,0.796,11.7,32.1,43.9,26.8,8.8,4.4,15.8,20.2,115.4
15,16.0,Milwaukee Bucks,55,241.4,40.9,88.0,0.465,14.2,39.0,0.365,26.7,49.1,0.544,19.2,24.7,0.78,11.0,33.4,44.5,27.1,8.4,4.1,13.1,18.1,115.4
16,17.0,Philadelphia 76ers,57,243.5,41.9,89.0,0.471,13.0,36.5,0.356,28.9,52.5,0.551,19.2,24.7,0.779,11.9,33.0,44.9,27.5,7.4,5.2,15.7,20.4,116.0
17,18.0,Los Angeles Lakers,56,240.0,42.8,87.8,0.487,13.4,36.6,0.365,29.4,51.2,0.575,17.1,21.8,0.787,10.7,30.1,40.8,27.5,9.1,3.6,14.6,21.2,116.1
18,19.0,Denver Nuggets,58,242.6,42.3,90.6,0.467,13.4,38.2,0.351,28.9,52.3,0.553,18.2,23.4,0.776,11.6,31.0,42.6,26.9,7.8,4.6,12.2,21.7,116.3
19,20.0,Miami Heat,58,240.4,42.7,93.3,0.457,13.8,39.6,0.348,28.8,53.7,0.537,17.8,22.1,0.803,11.8,35.3,47.2,27.1,8.2,5.3,15.6,20.1,116.9
20,21.0,Memphis Grizzlies,55,240.9,42.9,91.2,0.47,14.3,39.5,0.362,28.6,51.7,0.553,17.7,22.5,0.787,11.9,33.4,45.3,27.3,8.6,4.9,15.1,20.3,117.7
21,22.0,Dallas Mavericks,56,242.2,44.1,94.3,0.467,12.3,36.1,0.342,31.7,58.1,0.546,17.3,22.2,0.778,12.4,34.6,47.1,27.5,8.9,5.1,13.6,21.1,117.7
22,23.0,Portland Trail Blazers,58,240.9,42.8,90.1,0.475,13.1,36.2,0.361,29.7,53.9,0.551,19.6,24.6,0.797,12.1,31.3,43.4,26.9,11.1,6.0,15.3,21.8,118.2
23,24.0,Atlanta Hawks,59,240.8,43.0,90.6,0.475,13.3,37.1,0.358,29.7,53.5,0.556,19.0,23.8,0.797,11.8,35.0,46.8,27.3,8.8,5.1,15.7,18.5,118.3
24,25.0,Indiana Pacers,58,241.3,43.4,89.5,0.485,11.4,33.2,0.343,32.0,56.3,0.569,20.7,27.1,0.764,11.1,35.9,47.0,25.9,7.9,4.7,13.9,20.4,119.0
25,26.0,Chicago Bulls,58,240.9,44.4,92.9,0.478,13.9,37.0,0.376,30.5,55.9,0.545,17.6,22.8,0.773,10.9,34.2,45.1,28.4,8.8,5.4,12.6,18.6,120.3
26,27.0,New Orleans Pelicans,58,242.2,43.8,91.5,0.479,14.6,41.2,0.353,29.3,50.3,0.582,18.4,23.5,0.782,12.5,33.4,45.9,28.0,7.8,5.9,14.7,20.1,120.6
27,28.0,Sacramento Kings,58,241.3,44.2,89.3,0.495,13.1,35.9,0.364,31.2,53.4,0.584,19.6,24.9,0.786,11.4,33.4,44.9,27.6,8.7,4.8,14.2,18.8,121.1
28,29.0,Washington Wizards,56,240.9,44.1,92.5,0.477,14.2,38.4,0.369,29.9,54.0,0.554,20.4,25.7,0.792,13.3,34.4,47.8,28.7,9.8,5.5,13.8,17.4,122.8
29,30.0,Utah Jazz,57,242.6,44.6,91.4,0.488,15.5,41.6,0.371,29.1,49.8,0.585,21.3,27.5,0.773,11.8,33.2,44.9,30.3,9.2,5.9,13.8,20.6,125.9
30,,League Average,57,241.4,41.8,89.2,0.469,13.3,37.0,0.359,28.6,52.2,0.547,18.5,23.6,0.784,11.5,32.5,44.0,26.6,8.4,4.9,14.6,20.0,115.5
