,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
9,10.0,Charlotte Hornets,23.9,30.0,31.0,36,25,3.02,-0.58,2.44,118.6,115.5,3.1,97.4,0.252,0.473,0.588,,0.55,13.8,30.5,0.206,,0.545,11.5,76.6,0.185,,Spectrum Center,532488,18362
10,11.0,Miami Heat,26.4,32.0,29.0,36,25,2.85,0.2,3.05,115.1,112.4,2.7,103.9,0.263,0.398,0.572,,0.535,11.9,25.5,0.206,,0.532,13.0,74.8,0.189,,Kaseya Center,570560,19674
11,12.0,Toronto Raptors,24.7,35.0,25.0,34,26,1.97,-0.2,1.77,114.9,112.9,2.0,98.5,0.257,0.372,0.573,,0.537,12.2,25.9,0.201,,0.536,14.1,73.9,0.221,,Scotiabank Arena,581040,18743
12,13.0,Golden State Warriors,28.9,31.0,29.0,33,27,1.5,0.15,1.65,115.4,113.9,1.5,99.8,0.234,0.508,0.587,,0.553,13.7,25.0,0.189,,0.544,14.0,73.0,0.197,,Chase Center,559984,18064
13,14.0,Phoenix Suns,27.1,34.0,26.0,31,29,0.77,0.41,1.18,114.6,113.9,0.7,97.3,0.22,0.448,0.566,,0.534,13.0,28.9,0.174,,0.54,14.7,71.3,0.218,,Mortgage Matchup Center,546272,17071
14,15.0,Los Angeles Lakers,28.0,36.0,24.0,31,29,0.47,-0.27,0.2,117.7,117.2,0.5,98.5,0.317,0.399,0.607,,0.57,13.3,24.0,0.243,,0.561,13.0,74.3,0.191,,Crypto.com Arena,547065,18864
15,16.0,Philadelphia 76ers,25.5,33.0,27.0,31,29,0.47,-0.07,0.4,115.9,115.5,0.4,99.0,0.283,0.397,0.574,,0.531,11.9,26.5,0.231,,0.543,13.6,72.4,0.216,,Xfinity Mobile Arena,588062,18970
16,17.0,Orlando Magic,24.6,31.0,28.0,30,29,0.14,0.41,0.55,114.2,114.1,0.1,99.4,0.301,0.383,0.571,,0.527,12.1,25.0,0.24,,0.544,13.3,75.2,0.222,,Kia Center,551214,18599
17,18.0,Atlanta Hawks,25.0,31.0,31.0,31,31,0.02,0.05,0.06,114.5,114.5,0.0,102.2,0.236,0.427,0.579,,0.548,12.4,23.1,0.183,,0.545,13.5,73.9,0.208,,State Farm Arena,486099,16203
18,19.0,Los Angeles Clippers,30.5,28.0,31.0,29,30,-0.22,0.3,0.08,116.0,116.2,-0.2,96.1,0.301,0.412,0.6,,0.554,13.8,23.6,0.251,,0.542,12.3,73.5,0.201,,Intuit Dome,493262,17617
19,20.0,Memphis Grizzlies,25.1,23.0,36.0,26,33,-1.97,-0.42,-2.39,113.8,115.8,-2.0,101.3,0.255,0.42,0.573,,0.536,13.0,25.8,0.203,,0.549,13.2,73.4,0.195,,FedExForum,441951,15126
20,21.0,Portland Trail Blazers,25.0,29.0,33.0,25,37,-3.11,0.93,-2.18,113.7,116.8,-3.1,101.0,0.281,0.468,0.567,,0.529,14.5,30.8,0.215,,0.549,13.3,72.2,0.217,,Moda Center,523605,16890
21,22.0,Dallas Mavericks,26.4,21.0,39.0,23,37,-3.77,-0.17,-3.94,111.0,114.7,-3.7,101.7,0.286,0.35,0.566,,0.532,12.8,22.7,0.212,,0.534,11.4,73.9,0.183,,American Airlines Center,633876,19208
22,23.0,Milwaukee Bucks,27.3,26.0,33.0,23,36,-3.83,0.09,-3.74,113.6,117.5,-3.9,97.9,0.225,0.438,0.59,,0.565,13.3,20.7,0.167,,0.548,11.7,74.6,0.217,,Fiserv Forum,471585,16842
23,24.0,Chicago Bulls,25.7,25.0,36.0,23,38,-4.26,0.12,-4.14,113.5,117.7,-4.2,101.7,0.241,0.447,0.584,,0.551,13.2,22.9,0.189,,0.551,11.1,75.8,0.189,,United Center,667264,20220
24,25.0,New Orleans Pelicans,24.0,19.0,43.0,22,40,-5.27,0.34,-4.94,113.9,119.2,-5.3,100.2,0.278,0.36,0.566,,0.526,12.4,27.2,0.218,,0.555,12.5,71.4,0.203,,Smoothie King Center,527168,16474
25,26.0,Utah Jazz,24.3,18.0,42.0,17,43,-7.98,0.54,-7.44,114.3,122.1,-7.8,101.9,0.285,0.41,0.578,,0.537,13.4,26.2,0.227,,0.574,12.1,73.2,0.232,,Delta Center,563766,18186
26,27.0,Indiana Pacers,26.0,15.0,46.0,17,44,-8.16,0.33,-7.83,109.7,117.8,-8.1,101.0,0.262,0.417,0.56,,0.524,12.8,22.3,0.201,,0.553,12.1,74.3,0.229,,Gainbridge Fieldhouse,530921,16591
27,28.0,Brooklyn Nets,23.5,15.0,45.0,15,45,-8.48,0.5,-7.99,110.2,119.0,-8.8,96.5,0.271,0.466,0.563,,0.525,14.0,24.6,0.209,,0.57,12.7,74.6,0.215,,Barclays Center,522448,17415
28,29.0,Washington Wizards,23.6,16.0,43.0,13,46,-10.83,0.09,-10.74,110.6,121.3,-10.7,101.1,0.235,0.399,0.562,,0.529,13.5,24.9,0.182,,0.553,11.6,70.5,0.223,,Capital One Arena,491084,15841
29,30.0,Sacramento Kings,28.8,14.0,48.0,13,49,-10.94,1.03,-9.9,110.3,121.2,-10.9,99.5,0.258,0.338,0.556,,0.519,12.7,25.3,0.201,,0.571,12.4,73.0,0.219,,Golden 1 Center,474625,16366
30,,League Average,26.3,,,30,30,0.0,0.0,0.0,115.3,115.3,,99.4,0.264,0.415,0.579,,0.543,12.8,26.1,0.207,,0.543,12.8,73.9,0.207,,,544576,18039
