,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13,14.0,Orlando Magic,74,242.0,41.9,87.6,0.478,11.9,33.7,0.354,29.9,53.9,0.556,19.4,24.9,0.781,10.6,32.9,43.5,25.3,8.0,5.3,14.6,21.5,115.1
14,15.0,Cleveland Cavaliers,74,241.0,41.2,88.9,0.463,13.9,37.9,0.368,27.2,51.0,0.534,18.9,23.8,0.795,11.4,32.2,43.6,26.8,8.6,4.4,15.3,20.5,115.2
15,16.0,Brooklyn Nets,75,241.0,41.9,84.7,0.494,12.4,32.6,0.38,29.5,52.1,0.566,19.4,24.9,0.777,10.3,33.0,43.3,27.1,9.3,5.2,14.4,19.5,115.4
16,17.0,Portland Trail Blazers,76,240.7,42.1,89.6,0.47,12.7,35.4,0.359,29.4,54.2,0.542,19.3,24.4,0.788,12.0,31.1,43.1,26.5,11.0,5.7,15.6,22.1,116.1
17,18.0,Atlanta Hawks,75,241.0,42.5,89.6,0.474,13.1,36.6,0.357,29.4,53.0,0.555,18.5,23.2,0.794,11.3,34.2,45.5,26.7,8.5,4.9,16.1,18.5,116.4
18,19.0,Philadelphia 76ers,74,242.7,41.9,89.3,0.469,13.5,37.8,0.356,28.4,51.6,0.551,19.3,24.5,0.789,12.1,33.1,45.1,27.7,7.2,5.3,15.6,20.3,116.5
19,20.0,Denver Nuggets,76,242.6,42.6,90.9,0.469,13.4,38.6,0.347,29.2,52.3,0.559,17.9,23.2,0.771,11.2,31.6,42.8,27.5,7.9,4.7,11.8,21.6,116.6
20,21.0,Milwaukee Bucks,74,241.0,41.6,87.8,0.474,14.8,39.7,0.373,26.8,48.1,0.556,18.9,24.2,0.78,11.1,33.6,44.7,27.9,8.6,4.2,13.2,17.7,116.9
21,22.0,Miami Heat,75,240.3,42.9,92.8,0.463,13.9,39.2,0.354,29.1,53.6,0.543,18.2,22.5,0.807,11.6,35.1,46.7,27.3,7.9,5.0,15.4,20.5,117.9
22,23.0,Dallas Mavericks,74,242.4,44.7,93.9,0.475,12.7,36.7,0.347,31.9,57.2,0.558,16.9,22.0,0.767,12.1,34.4,46.5,28.2,9.0,5.3,13.4,21.1,118.9
23,24.0,Memphis Grizzlies,74,240.7,43.3,90.6,0.478,14.1,38.9,0.362,29.2,51.7,0.565,18.5,23.7,0.783,12.4,33.7,46.2,27.6,8.6,5.3,15.6,19.9,119.2
24,25.0,New Orleans Pelicans,76,241.6,43.6,91.5,0.476,14.2,40.5,0.35,29.4,51.0,0.576,18.2,23.5,0.775,12.7,33.0,45.7,27.9,8.0,5.8,14.5,20.2,119.5
25,26.0,Indiana Pacers,75,241.0,44.3,90.1,0.491,11.9,33.6,0.355,32.3,56.6,0.571,20.2,26.1,0.772,11.2,35.4,46.6,26.5,8.0,4.7,13.5,20.1,120.6
26,27.0,Chicago Bulls,74,241.0,44.6,93.7,0.476,14.0,38.1,0.367,30.6,55.6,0.55,17.8,23.0,0.774,11.1,34.3,45.4,28.5,8.9,5.6,12.7,18.7,121.0
27,28.0,Sacramento Kings,76,241.0,44.1,89.2,0.494,13.7,36.5,0.376,30.4,52.7,0.576,19.2,24.5,0.785,11.2,33.2,44.4,28.0,8.6,4.8,14.0,18.2,121.1
28,29.0,Washington Wizards,74,241.0,44.5,92.2,0.483,13.6,37.2,0.365,30.9,55.0,0.562,21.4,27.0,0.793,13.4,34.6,48.0,29.0,9.8,5.4,13.7,17.8,124.0
29,30.0,Utah Jazz,75,242.0,44.6,90.7,0.491,15.4,41.4,0.372,29.2,49.3,0.591,20.9,27.0,0.773,12.0,33.5,45.5,30.5,9.2,5.9,14.5,20.7,125.4
30,,League Average,75,241.3,41.9,89.0,0.47,13.3,37.0,0.359,28.6,52.1,0.549,18.5,23.6,0.783,11.4,32.4,43.8,26.7,8.4,4.9,14.5,19.9,115.5
