,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
17,18.0,Golden State Warriors,28.6,36.0,39.0,37,38,-0.03,0.23,0.2,114.9,114.9,0.0,99.3,0.236,0.502,0.584,,0.55,13.8,25.8,0.189,,0.55,14.0,73.0,0.199,,Chase Center,650304,18064
18,19.0,Philadelphia 76ers,25.4,41.0,33.0,36,38,-0.31,-0.11,-0.42,115.6,115.9,-0.3,99.4,0.279,0.394,0.573,,0.531,11.9,26.3,0.225,,0.544,13.5,72.4,0.216,,Xfinity Mobile Arena,720922,18972
19,20.0,Portland Trail Blazers,25.2,38.0,38.0,36,40,-0.8,0.05,-0.75,114.0,114.8,-0.8,100.9,0.284,0.467,0.57,,0.532,14.7,31.2,0.217,,0.541,13.4,72.8,0.215,,Moda Center,626941,16498
20,21.0,Memphis Grizzlies,24.8,25.0,49.0,28,46,-4.03,0.03,-4.0,113.4,117.4,-4.0,101.2,0.255,0.429,0.571,,0.534,13.0,25.2,0.202,,0.556,13.4,71.7,0.205,,FedExForum,568624,15283
21,22.0,New Orleans Pelicans,24.2,25.0,51.0,28,48,-4.42,0.41,-4.01,114.4,118.7,-4.3,99.9,0.281,0.359,0.567,,0.528,12.3,27.1,0.22,,0.554,12.5,71.3,0.199,,Smoothie King Center,642907,16485
22,23.0,Chicago Bulls,25.4,29.0,45.0,27,47,-4.59,0.34,-4.25,113.3,117.8,-4.5,102.3,0.244,0.446,0.582,,0.55,13.2,23.1,0.191,,0.551,10.9,75.9,0.19,,United Center,766222,20164
23,24.0,Dallas Mavericks,26.4,24.0,50.0,26,48,-5.09,0.16,-4.93,111.0,116.0,-5.0,101.5,0.286,0.351,0.566,,0.53,12.9,23.0,0.213,,0.543,11.4,73.9,0.18,,American Airlines Center,711381,19227
24,25.0,Milwaukee Bucks,27.1,29.0,45.0,23,51,-6.43,0.21,-6.22,112.6,119.1,-6.5,97.7,0.223,0.449,0.588,,0.564,13.8,20.5,0.163,,0.558,11.8,74.1,0.215,,Fiserv Forum,616262,16656
25,26.0,Utah Jazz,24.1,21.0,54.0,21,54,-8.04,0.21,-7.83,114.4,122.2,-7.8,101.8,0.283,0.409,0.577,,0.537,13.3,26.2,0.225,,0.576,12.4,72.6,0.23,,Delta Center,691068,18186
26,27.0,Indiana Pacers,26.1,17.0,58.0,20,55,-8.4,0.32,-8.08,110.8,119.1,-8.3,100.9,0.256,0.419,0.567,,0.532,12.7,21.7,0.198,,0.557,11.7,74.0,0.224,,Gainbridge Fieldhouse,630899,16603
27,28.0,Brooklyn Nets,23.4,18.0,57.0,18,57,-9.13,0.58,-8.56,109.2,118.6,-9.4,96.9,0.272,0.457,0.561,,0.522,14.4,24.3,0.211,,0.567,13.1,73.9,0.229,,Barclays Center,626682,17408
28,29.0,Sacramento Kings,28.5,19.0,57.0,17,59,-10.42,0.52,-9.91,111.0,121.4,-10.4,99.3,0.254,0.337,0.559,,0.523,12.5,25.3,0.197,,0.571,12.3,73.3,0.215,,Golden 1 Center,613124,16135
29,30.0,Washington Wizards,23.5,17.0,57.0,15,59,-11.36,0.44,-10.92,110.9,122.1,-11.2,101.2,0.236,0.404,0.566,,0.534,13.6,24.2,0.181,,0.556,11.6,70.0,0.232,,Capital One Arena,593943,16053
30,,League Average,26.2,,,38,37,0.0,0.0,0.0,115.6,115.6,,99.3,0.265,0.415,0.581,,0.545,12.8,26.0,0.207,,0.545,12.8,74.0,0.207,,,671861,18018
