,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
15,16.0,Cleveland Cavaliers,55,240.9,41.5,89.6,0.463,13.9,37.4,0.372,27.6,52.2,0.528,19.0,23.8,0.799,11.6,32.4,44.0,26.7,8.8,4.4,15.9,20.2,115.9
16,17.0,Philadelphia 76ers,54,243.7,42.1,89.5,0.471,13.0,36.7,0.355,29.1,52.7,0.552,18.6,23.9,0.778,12.0,32.8,44.8,27.8,7.4,5.1,15.6,20.4,115.9
17,18.0,Los Angeles Lakers,54,240.0,42.8,88.0,0.486,13.4,36.9,0.364,29.4,51.1,0.574,17.0,21.6,0.786,10.7,29.8,40.6,27.5,9.2,3.5,14.6,21.3,116.0
18,19.0,Denver Nuggets,55,242.7,42.4,90.7,0.468,13.3,37.9,0.352,29.1,52.7,0.551,18.2,23.4,0.777,11.8,30.9,42.7,26.7,7.6,4.6,11.9,21.7,116.3
19,20.0,Miami Heat,56,240.4,42.7,93.3,0.458,13.8,39.6,0.347,29.0,53.7,0.54,18.0,22.3,0.807,11.9,35.5,47.4,27.1,8.1,5.3,15.7,20.2,117.2
20,21.0,Dallas Mavericks,54,242.3,43.9,94.2,0.467,12.1,35.9,0.338,31.8,58.3,0.546,17.4,22.3,0.78,12.4,34.7,47.1,27.3,8.9,5.1,13.5,21.0,117.4
21,22.0,Memphis Grizzlies,53,240.9,42.7,91.1,0.469,14.3,39.6,0.361,28.4,51.5,0.551,17.8,22.5,0.791,11.8,33.2,45.0,27.1,8.6,4.9,14.9,20.2,117.5
22,23.0,Portland Trail Blazers,56,240.9,42.8,90.1,0.475,13.0,36.1,0.36,29.8,54.0,0.551,19.7,24.8,0.796,12.1,31.0,43.1,26.9,11.0,6.1,15.2,21.9,118.3
23,24.0,Atlanta Hawks,56,240.9,43.1,90.6,0.476,13.4,37.3,0.358,29.8,53.3,0.559,19.0,23.8,0.798,11.9,35.0,46.8,27.3,8.8,5.0,15.9,18.3,118.6
24,25.0,Indiana Pacers,55,241.4,43.1,89.1,0.483,11.5,33.3,0.346,31.6,55.9,0.565,20.9,27.3,0.766,11.2,35.9,47.1,25.6,7.6,4.7,13.9,20.7,118.6
25,26.0,New Orleans Pelicans,56,242.2,43.8,91.5,0.478,14.6,41.2,0.354,29.2,50.3,0.58,18.3,23.4,0.781,12.6,33.4,46.0,28.2,7.7,5.9,14.8,20.1,120.4
26,27.0,Sacramento Kings,56,241.3,44.1,89.2,0.494,12.8,35.7,0.359,31.3,53.5,0.584,19.7,25.0,0.785,11.5,33.3,44.9,27.5,8.7,4.7,14.2,18.8,120.6
27,28.0,Chicago Bulls,55,240.9,44.5,92.9,0.479,14.0,37.3,0.376,30.5,55.6,0.548,17.7,22.9,0.772,10.9,34.0,44.9,28.5,8.7,5.4,12.6,18.6,120.6
28,29.0,Washington Wizards,53,240.9,44.4,92.8,0.478,13.9,38.0,0.366,30.5,54.8,0.556,20.5,25.8,0.795,13.5,34.3,47.8,28.8,9.8,5.6,13.5,17.3,123.1
29,30.0,Utah Jazz,56,242.7,44.6,91.4,0.488,15.5,41.8,0.372,29.1,49.6,0.585,21.3,27.4,0.776,11.8,33.1,44.9,30.3,9.1,5.9,13.7,20.7,125.9
30,,League Average,55,241.4,41.8,89.2,0.469,13.3,37.0,0.359,28.6,52.2,0.547,18.6,23.7,0.784,11.5,32.5,43.9,26.6,8.4,4.9,14.6,20.1,115.6
