,PLAYER_NAME,TEAM_ABBREVIATION,PIE
233,Jodie Meeks,DET,0.087
415,Samuel Dalembert,NYK,0.087
279,Kevin Seraphin,WAS,0.086
126,Drew Gooden,WAS,0.086
72,Chase Budinger,MIN,0.086
371,Pablo Prigioni,HOU,0.086
191,JaVale McGee,DEN,0.086
172,Greivis Vasquez,TOR,0.086
55,Brian Roberts,CHA,0.086
182,Isaiah Canaan,PHI,0.085
463,Trey Burke,UTA,0.085
365,Ognjen Kuzmic,GSW,0.085
299,Larry Sanders,MIL,0.084
261,Justin Hamilton,MIN,0.084
389,Rasual Butler,WAS,0.084
439,T.J. Warren,PHX,0.084
342,Miles Plumlee,MIL,0.084
10,Alex Len,PHX,0.084
8,Alec Burks,UTA,0.083
188,JR Smith,CLE,0.083
203,James Michael McAdoo,GSW,0.083
390,Ray McCallum,SAC,0.083
469,Tyler Johnson,MIA,0.083
479,Wayne Ellington,LAL,0.083
438,Steven Adams,OKC,0.083
375,Patty Mills,SAS,0.083
356,Nick Young,LAL,0.083
238,Joel Freeland,POR,0.082
297,Langston Galloway,NYK,0.082
318,Marco Belinelli,SAS,0.082
474,Udonis Haslem,MIA,0.082
115,Derrick Williams,SAC,0.082
256,Jose Calderon,NYK,0.082
338,Mike Dunleavy,CHI,0.081
27,Andrew Wiggins,MIN,0.081
307,Luc Mbah a Moute,PHI,0.081
199,James Ennis III,MIA,0.081
198,Jameer Nelson,DEN,0.081
403,Rodney Hood,UTA,0.08
237,Joel Anthony,DET,0.08
155,Gary Neal,MIN,0.08
118,Dewayne Dedmon,ORL,0.08
368,Otto Porter Jr.,WAS,0.08
262,Justin Holiday,GSW,0.079
61,CJ McCollum,POR,0.079
28,Anthony Bennett,MIN,0.079
255,Jorge Gutierrez,MIL,0.079
488,Zach LaVine,MIN,0.079
451,Tim Hardaway Jr.,NYK,0.079
423,Shane Larkin,NYK,0.078
334,Michael Beasley,MIA,0.078
363,Norris Cole,NOP,0.078
181,Iman Shumpert,CLE,0.077
214,Jason Terry,HOU,0.077
294,Lance Stephenson,CHA,0.077
213,Jason Smith,NYK,0.076
147,Evan Fournier,ORL,0.076
304,Lorenzo Brown,MIN,0.076
322,Mario Chalmers,MIA,0.076
143,Eric Gordon,NOP,0.076
422,Shabazz Napier,MIA,0.075
14,Alonzo Gee,POR,0.075
468,Tyler Hansbrough,TOR,0.074
433,Spencer Dinwiddie,DET,0.074
396,Richard Jefferson,DAL,0.074
2,Aaron Gordon,ORL,0.074
175,Hedo Turkoglu,LAC,0.074
257,Josh McRoberts,MIA,0.074
427,Shawn Marion,CLE,0.074
311,Luke Ridnour,ORL,0.073
45,Bojan Bogdanovic,BKN,0.073
413,Ryan Hollins,SAC,0.073
180,Ian Mahinmi,IND,0.073
39,Ben Gordon,ORL,0.073
88,Courtney Lee,MEM,0.072
310,Luke Babbitt,NOP,0.072
215,Jason Thompson,SAC,0.072
250,Jordan Adams,MEM,0.072
235,Joe Ingles,UTA,0.072
7,Alan Anderson,BKN,0.071
372,Patrick Beverley,HOU,0.071
314,Malcolm Thomas,PHI,0.071
38,Avery Bradley,BOS,0.071
476,Victor Claver,POR,0.071
287,Kyle Anderson,SAS,0.071
432,Solomon Hill,IND,0.071
454,Toney Douglas,NOP,0.071
103,David Stockton,SAC,0.071
457,Tony Snell,CHI,0.07
178,Hollis Thompson,PHI,0.07
136,Ekpe Udoh,LAC,0.07
354,Nick Collison,OKC,0.07
305,Lou Amundson,NYK,0.07
436,Steve Blake,POR,0.07
31,Anthony Tolliver,DET,0.069
153,Garrett Temple,WAS,0.069
35,Arron Afflalo,POR,0.068
434,Spencer Hawes,LAC,0.068
480,Wesley Johnson,LAL,0.068
130,Dwight Powell,DAL,0.068
296,Landry Fields,TOR,0.068
272,Kent Bazemore,ATL,0.068
264,KJ McDaniels,HOU,0.067
100,Darrell Arthur,DEN,0.067
26,Andrew Nicholson,ORL,0.067
388,Randy Foye,DEN,0.066
151,Furkan Aldemir,PHI,0.066
444,Terrence Ross,TOR,0.066
320,Marcus Smart,BOS,0.066
162,Glen Davis,LAC,0.066
36,Austin Daye,ATL,0.066
32,Archie Goodwin,PHX,0.065
67,Caron Butler,DET,0.065
273,Kentavious Caldwell-Pope,DET,0.065
416,Sean Kilpatrick,MIN,0.065
350,Nazr Mohammed,CHI,0.064
192,Jabari Brown,LAL,0.064
252,Jordan Farmar,LAC,0.064
37,Austin Rivers,LAC,0.064
40,Ben McLemore,SAC,0.064
329,Matt Barnes,LAC,0.064
77,Chris Johnson,UTA,0.064
240,Joffrey Lauvergne,DEN,0.063
399,Robbie Hummel,MIN,0.063
348,Nate Robinson,DEN,0.063
460,Travis Wear,NYK,0.063
145,Erick Green,DEN,0.063
330,Matt Bonner,SAS,0.063
70,Channing Frye,ORL,0.062
119,Dion Waiters,OKC,0.062
419,Sergey Karasev,BKN,0.062
428,Shawne Williams,DET,0.062
230,Jimmer Fredette,NOP,0.062
401,Robert Sacre,LAL,0.062
395,Reggie Williams,SAS,0.061
22,Andre Roberson,OKC,0.06
82,Clint Capela,HOU,0.06
132,E'Twaun Moore,CHI,0.06
140,Elton Brand,ATL,0.059
96,Dante Cunningham,NOP,0.059
170,Greg Smith,DAL,0.059
60,C.J. Wilcox,LAC,0.059
211,Jason Maxiell,CHA,0.058
239,Joey Dorsey,HOU,0.058
478,Vince Carter,MEM,0.058
189,JaKarr Sampson,PHI,0.058
81,Cleanthony Early,NYK,0.058
385,Quincy Pondexter,NOP,0.057
450,Tim Frazier,POR,0.057
202,James Jones,CLE,0.056
285,Kostas Papanikolaou,HOU,0.056
274,Kenyon Martin,MIL,0.056
323,Markel Brown,BKN,0.055
405,Ronnie Price,LAL,0.055
392,Reggie Bullock Jr.,PHX,0.055
134,Earl Clark,BKN,0.054
380,Pero Antic,ATL,0.053
414,Ryan Kelly,LAL,0.053
164,Glenn Robinson III,PHI,0.053
253,Jordan Hamilton,LAC,0.053
467,Tyler Ennis,MIL,0.053
331,Matthew Dellavedova,CLE,0.052
485,Willie Green,ORL,0.052
465,Troy Daniels,CHA,0.052
295,Lance Thomas,NYK,0.052
80,Chuck Hayes,TOR,0.052
298,Larry Drew II,PHI,0.052
13,Allen Crabbe,POR,0.051
270,Kendrick Perkins,CLE,0.051
107,DeJuan Blair,WAS,0.051
94,Danny Granger,PHX,0.05
92,Damjan Rudez,IND,0.05
370,PJ Hairston,CHA,0.05
50,Brandon Davies,PHI,0.05
204,James Young,BOS,0.05
54,Brendan Haywood,CLE,0.05
139,Elliot Williams,PHI,0.049
138,Elijah Millsap,UTA,0.049
221,Jeffery Taylor,CHA,0.049
99,Darius Morris,BKN,0.049
177,Henry Walker,MIA,0.049
75,Chris Copeland,IND,0.048
291,Kyle Singler,OKC,0.048
222,Jerami Grant,PHI,0.047
3,Adreian Payne,MIN,0.047
332,Maurice Harkless,ORL,0.046
384,Quincy Miller,DET,0.046
437,Steve Novak,OKC,0.045
159,Gerald Wallace,BOS,0.045
381,Perry Jones III,OKC,0.044
124,Doug McDermott,CHI,0.044
358,Nik Stauskas,SAC,0.043
406,Ronny Turiaf,MIN,0.042
179,Ian Clark,DEN,0.042
281,Kirk Hinrich,CHI,0.041
349,Nate Wolters,MIL,0.04
339,Mike Miller,CLE,0.037
326,Martell Webster,WAS,0.037
97,Dante Exum,UTA,0.037
308,Lucas Nogueira,TOR,0.036
117,Devyn Marble,ORL,0.035
397,Ricky Ledo,NYK,0.033
491,Zoran Dragic,MIA,0.033
206,Jared Cunningham,LAC,0.033
426,Shavlik Randolph,PHX,0.033
127,Drew Gordon,PHI,0.031
24,Andrei Kirilenko,BKN,0.03
410,Russ Smith,MEM,0.029
483,Will Bynum,WAS,0.028
9,Alex Kirk,CLE,0.028
475,Vander Blue,LAL,0.026
244,John Salmons,NOP,0.024
234,Joe Harris,CLE,0.022
355,Nick Johnson,HOU,0.019
194,Jack Cooley,UTA,0.018
154,Gary Harris,DEN,0.017
76,Chris Douglas-Roberts,LAC,0.016
150,Francisco Garcia,HOU,0.015
152,Gal Mekel,DAL,0.014
171,Greg Stiemsma,TOR,0.014
484,Will Cherry,TOR,0.013
246,Johnny O'Bryant III,MIL,0.012
68,Cartier Martin,DET,0.012
424,Shannon Brown,MIA,0.009
53,Brandon Rush,GSW,0.005
196,Jamaal Franklin,DEN,0.0
487,Xavier Henry,LAL,0.0
133,Earl Barron,PHX,-0.002
223,Jerel McNeal,PHX,-0.006
459,Toure' Murry,UTA,-0.011
90,Dahntay Jones,LAC,-0.011
168,Grant Jerrett,UTA,-0.018
63,Cameron Bairstow,CHI,-0.019
343,Miroslav Raduljica,MIN,-0.024
104,David Wear,SAC,-0.031
373,Patrick Christopher,MEM,-0.04
18,Andre Dawkins,MIA,-0.041
57,Bruno Caboclo,TOR,-0.042
265,Kalin Lucas,MEM,-0.05
98,Darius Miller,NOP,-0.083
313,Malcolm Lee,PHI,-0.1
420,Seth Curry,PHX,-0.111
163,Glen Rice,WAS,-0.113
260,Julius Randle,LAL,-0.242
