,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
9,10.0,Denver Nuggets*,26.2,47.0,35.0,44,38,1.28,-0.04,1.24,104.4,103.2,1.2,105.9,0.389,,0.53,,0.481,16.3,35.0,0.28,,0.477,15.1,68.1,0.225,,McNichols Sports Arena,,732.0
10,11.0,Portland Trail Blazers*,25.6,45.0,37.0,44,38,1.26,-0.14,1.12,104.3,103.1,1.2,103.4,0.322,,0.53,,0.483,16.5,34.8,0.246,,0.488,16.8,69.3,0.268,,Memorial Coliseum,,927.0
11,12.0,Houston Rockets*,27.6,47.0,35.0,43,39,0.98,-0.06,0.92,108.7,107.7,1.0,103.8,0.311,,0.545,,0.497,15.1,35.2,0.246,,0.498,14.0,67.9,0.213,,The Summit,,503.0
12,13.0,Golden State Warriors,25.2,38.0,44.0,42,40,0.38,0.08,0.46,102.4,102.0,0.4,102.2,0.251,,0.521,,0.487,15.3,31.6,0.183,,0.481,16.2,68.7,0.221,,Oakland-Alameda County Coliseum Arena,,544.0
13,14.0,Indiana Pacers,25.0,38.0,44.0,37,45,-1.6,0.19,-1.41,103.0,104.5,-1.5,105.3,0.308,,0.521,,0.475,15.2,32.0,0.234,,0.478,15.9,66.1,0.249,,Market Square Arena,,422.0
14,15.0,San Diego Clippers,27.3,43.0,39.0,37,45,-1.78,0.02,-1.76,106.2,107.9,-1.7,106.3,0.321,,0.528,,0.483,15.6,37.5,0.238,,0.491,14.7,65.1,0.226,,San Diego Sports Arena,,443.0
15,16.0,Detroit Pistons,25.4,30.0,52.0,34,48,-2.67,0.07,-2.6,102.1,104.6,-2.5,107.2,0.287,,0.513,,0.475,15.4,33.1,0.206,,0.493,16.8,64.7,0.227,,Pontiac Silverdome,,474.0
16,17.0,New York Knicks,25.7,31.0,51.0,32,50,-3.38,0.09,-3.29,102.2,105.4,-3.2,104.9,0.279,,0.52,,0.487,15.9,32.5,0.196,,0.483,15.4,66.5,0.256,,Madison Square Garden (IV),,837.0
17,18.0,Cleveland Cavaliers,27.3,30.0,52.0,31,51,-3.72,0.15,-3.57,103.7,107.3,-3.6,102.7,0.277,,0.512,,0.468,13.9,32.2,0.213,,0.503,15.9,66.8,0.257,,Coliseum at Richfield,,560.0
18,19.0,New Jersey Nets*,25.7,37.0,45.0,30,52,-4.17,0.17,-4.0,98.0,101.8,-3.8,109.5,0.347,,0.509,,0.46,17.7,31.8,0.253,,0.48,18.3,65.8,0.296,,Rutgers Athletic Center,,231.0
19,20.0,Chicago Bulls,26.2,31.0,51.0,31,51,-3.96,0.18,-3.78,101.3,105.1,-3.8,102.9,0.307,,0.532,,0.489,18.3,34.0,0.23,,0.497,15.0,69.9,0.209,,Chicago Stadium,,155.0
20,21.0,Boston Celtics,27.5,29.0,53.0,28,54,-5.05,0.27,-4.78,101.6,106.4,-4.8,106.5,0.316,,0.53,,0.48,17.0,31.3,0.248,,0.508,15.9,68.1,0.208,,Boston Garden,417926.0,10194.0
21,22.0,New Orleans Jazz,26.7,26.0,56.0,26,56,-6.24,0.28,-5.97,99.6,105.4,-5.8,108.6,0.321,,0.518,,0.468,17.1,31.7,0.246,,0.481,15.1,64.3,0.207,,Louisiana Superdome,,265.0
22,,League Average,26.2,,,41,41,0.0,0.0,0.0,103.8,103.8,,105.8,0.309,,0.53,,0.485,16.0,32.8,0.232,,0.485,16.0,67.2,0.232,,,450269.0,974.0
