,Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
238,203.0,Kevin Stacom,27.0,BOS,SG,24.0,,260.0,10.1,0.414,0.143,4.2,6.0,5.1,19.3,2.6,0.0,15.5,25.1,-0.4,0.2,-0.2,-0.046,-3.3,-1.1,-4.3,-0.2,
239,204.0,Tommie Green,22.0,NOJ,PG,59.0,,809.0,8.3,0.438,0.266,2.5,5.6,4.1,22.2,3.3,0.4,25.2,16.7,-1.0,0.7,-0.3,-0.017,-4.9,0.6,-4.2,-0.5,
240,205.0,Marvin Barnes,26.0,BOS,PF,38.0,,796.0,12.3,0.515,0.244,7.9,16.9,12.3,9.1,2.2,2.5,18.5,18.1,0.1,0.9,1.0,0.06,-2.7,1.2,-1.5,0.1,
241,206.0,Wayne Cooper,22.0,GSW,C,65.0,,795.0,12.5,0.464,0.208,12.1,25.8,18.9,3.5,0.4,3.0,14.0,18.9,0.0,1.2,1.2,0.073,-2.9,-0.5,-3.4,-0.3,
242,207.0,Clemon Johnson,22.0,POR,C,74.0,,794.0,12.1,0.481,0.341,11.5,20.3,15.8,12.8,1.3,2.5,20.7,15.6,0.1,1.1,1.2,0.07,-1.5,0.8,-0.7,0.3,
243,208.0,Raymond Townsend,23.0,GSW,SG,65.0,,771.0,10.8,0.477,0.235,1.5,6.2,3.8,15.7,1.6,0.4,13.8,19.4,0.1,0.7,0.8,0.048,-2.2,-0.1,-2.4,-0.1,
244,209.0,Louie Dampier,34.0,SAS,PG,70.0,,760.0,13.3,0.513,0.155,2.2,6.4,4.4,19.7,2.0,0.5,12.7,15.3,0.9,0.7,1.6,0.098,0.0,0.2,0.3,0.4,
245,210.0,Marlon Redmond,23.0,2TM,SG,53.0,0.0,759.0,10.6,0.436,0.129,8.0,7.6,7.8,10.5,1.7,1.2,12.2,23.6,-0.5,0.8,0.3,0.017,-1.9,-0.9,-2.8,-0.2,
246,210.0,Marlon Redmond,23.0,KCK,SG,49.0,,736.0,11.3,0.447,0.133,8.2,7.7,8.0,10.6,1.7,1.2,12.4,23.7,-0.3,0.8,0.4,0.029,-1.8,-0.9,-2.7,-0.1,
247,210.0,Marlon Redmond,23.0,PHI,SG,4.0,0.0,23.0,-13.4,0.083,0.0,0.0,4.3,2.3,5.0,0.0,0.0,7.7,22.0,-0.2,0.0,-0.2,-0.369,-5.9,-1.0,-6.8,-0.1,
248,211.0,Dennis Awtrey,30.0,2TM,C,63.0,,746.0,6.7,0.49,0.523,6.0,15.7,10.8,11.1,1.0,0.9,28.3,9.6,-0.1,0.9,0.7,0.046,-3.5,1.2,-2.3,-0.1,
249,211.0,Dennis Awtrey,30.0,BOS,C,23.0,,247.0,5.4,0.473,0.455,5.8,15.4,10.6,9.8,0.5,1.3,28.5,11.7,-0.2,0.1,0.0,-0.006,-4.1,0.0,-4.1,-0.1,
250,211.0,Dennis Awtrey,30.0,SEA,C,40.0,,499.0,7.3,0.501,0.571,6.1,15.8,11.0,11.8,1.2,0.7,28.2,8.6,0.0,0.7,0.8,0.073,-3.2,1.8,-1.4,0.1,
251,212.0,Ira Terrell,24.0,2TM,SF,49.0,,732.0,9.3,0.499,0.268,6.2,13.9,10.1,7.4,1.3,1.9,19.3,14.4,-0.1,0.7,0.6,0.037,-3.3,0.2,-3.1,-0.1,
252,212.0,Ira Terrell,24.0,NOJ,SF,31.0,,572.0,8.0,0.476,0.264,6.0,12.4,9.3,5.8,1.2,1.9,18.3,13.1,-0.2,0.4,0.3,0.023,-3.6,0.0,-3.6,-0.2,
253,212.0,Ira Terrell,24.0,POR,SF,18.0,,160.0,14.1,0.561,0.278,6.9,19.0,12.8,13.2,2.0,2.1,21.9,19.1,0.1,0.2,0.3,0.087,-2.1,0.8,-1.3,0.1,
254,213.0,John Rudd,23.0,NYK,SF,58.0,,723.0,8.2,0.529,0.699,10.2,14.7,12.4,5.7,1.1,0.6,25.3,12.6,0.1,0.5,0.6,0.04,-3.0,-0.8,-3.8,-0.3,
255,214.0,Charles Dudley,28.0,CHI,PG,43.0,,684.0,6.4,0.411,0.336,4.0,9.7,6.9,20.9,2.2,0.1,30.8,12.1,-0.7,0.6,-0.1,-0.009,-4.3,0.7,-3.6,-0.3,
256,215.0,Wayne Radford,22.0,IND,SG,52.0,2.0,649.0,9.7,0.518,0.257,4.0,6.8,5.4,11.3,2.1,0.1,18.8,14.4,0.2,0.5,0.7,0.049,-2.6,0.4,-2.2,0.0,
257,216.0,Al Skinner,26.0,2TM,SG,45.0,0.0,643.0,12.2,0.532,0.533,4.4,9.6,7.0,18.6,2.8,0.2,21.4,19.9,0.3,0.9,1.2,0.088,-2.7,1.0,-1.7,0.1,
258,216.0,Al Skinner,26.0,NJN,SG,23.0,,334.0,16.2,0.565,0.656,3.6,9.8,6.6,20.6,2.9,0.3,19.1,22.4,0.5,0.4,1.0,0.137,-0.8,1.0,0.2,0.2,
259,216.0,Al Skinner,26.0,PHI,SG,22.0,0.0,309.0,8.0,0.48,0.36,5.3,9.4,7.4,16.4,2.6,0.2,24.8,17.3,-0.2,0.4,0.2,0.035,-4.7,0.9,-3.8,-0.2,
260,217.0,Rick Wilson,22.0,ATL,SG,61.0,0.0,589.0,9.7,0.43,0.223,3.5,10.7,7.0,16.4,2.4,0.8,15.9,17.3,-0.3,0.6,0.3,0.028,-2.4,0.7,-1.7,0.0,
261,218.0,Andre Wakefield,24.0,2TM,SG,73.0,,586.0,4.9,0.415,0.39,4.3,9.4,6.7,14.4,1.5,0.2,26.0,18.2,-1.2,0.3,-0.9,-0.072,-5.5,-1.5,-7.0,-0.8,
262,218.0,Andre Wakefield,24.0,CHI,SG,2.0,,8.0,-15.9,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,66.7,15.0,-0.1,0.0,-0.1,-0.397,-5.1,-0.3,-5.4,0.0,
263,218.0,Andre Wakefield,24.0,DET,SG,71.0,,578.0,5.2,0.417,0.392,4.4,9.5,6.8,14.4,1.5,0.2,25.6,18.3,-1.1,0.3,-0.8,-0.067,-5.5,-1.5,-7.0,-0.7,
264,219.0,Tom LaGarde,23.0,SEA,C,23.0,,575.0,15.6,0.568,0.525,11.1,23.7,17.4,7.8,0.5,1.6,17.4,18.4,0.8,0.9,1.7,0.142,-0.4,0.2,-0.2,0.3,
265,220.0,Norm Van Lier,31.0,MIL,PG,38.0,,555.0,11.0,0.536,0.675,1.6,6.4,4.0,30.7,3.5,0.3,32.9,10.4,0.5,0.6,1.1,0.093,-2.8,1.8,-1.0,0.1,
266,221.0,Dick Snyder,34.0,SEA,SG,56.0,,536.0,10.8,0.489,0.273,2.9,6.5,4.7,16.0,1.2,0.6,14.7,17.9,0.3,0.6,0.9,0.08,-2.0,0.1,-1.9,0.0,
267,222.0,Dave Corzine,22.0,WSB,C,59.0,,532.0,12.5,0.6,0.534,10.0,17.9,14.0,10.9,0.8,1.3,26.7,14.3,0.5,0.6,1.1,0.102,-0.9,0.8,-0.1,0.3,
268,223.0,Scott Lloyd,26.0,2TM,C,72.0,,496.0,3.2,0.389,0.385,10.8,10.3,10.6,8.2,0.9,0.9,26.3,15.6,-0.9,0.3,-0.6,-0.058,-5.8,-0.9,-6.7,-0.7,
269,223.0,Scott Lloyd,26.0,SDC,C,5.0,,31.0,-13.2,0.0,0.0,3.4,6.9,5.1,0.0,1.5,0.0,80.0,12.2,-0.2,0.0,-0.2,-0.363,-6.2,-0.5,-6.6,-0.1,
270,223.0,Scott Lloyd,26.0,CHI,C,67.0,,465.0,4.3,0.395,0.392,11.3,10.5,10.9,8.7,0.9,0.9,23.4,15.8,-0.7,0.3,-0.4,-0.037,-5.8,-0.9,-6.7,-0.6,
271,224.0,Frankie Sanders,22.0,2TM,SF,46.0,,479.0,13.9,0.478,0.276,8.0,16.5,12.4,14.7,1.9,0.6,16.6,26.5,-0.1,0.5,0.4,0.039,-2.3,-0.6,-2.9,-0.1,
272,224.0,Frankie Sanders,22.0,SAS,SF,22.0,,263.0,11.8,0.455,0.323,5.4,17.7,11.8,16.6,2.3,0.6,18.1,25.5,-0.2,0.4,0.1,0.024,-3.5,-0.2,-3.6,-0.1,
273,224.0,Frankie Sanders,22.0,BOS,SF,24.0,,216.0,16.4,0.504,0.227,11.2,15.0,13.1,12.3,1.5,0.7,14.9,27.8,0.1,0.2,0.3,0.059,-0.9,-1.2,-2.0,0.0,
274,225.0,Tom Barker,23.0,3TM,C,39.0,,476.0,9.1,0.473,0.237,10.2,17.0,13.6,4.1,1.0,1.2,16.5,17.0,-0.1,0.4,0.3,0.031,-3.5,-1.0,-4.6,-0.4,
275,225.0,Tom Barker,23.0,HOU,C,5.0,,16.0,13.2,0.581,0.333,13.8,26.8,20.4,0.0,0.0,0.0,12.7,19.4,0.0,0.0,0.0,0.147,-4.3,-0.3,-4.6,0.0,
276,225.0,Tom Barker,23.0,BOS,C,12.0,,131.0,9.5,0.485,0.313,10.1,15.4,12.7,6.2,1.4,1.6,19.2,20.1,-0.1,0.1,0.0,0.017,-4.0,-0.4,-4.4,-0.1,
277,225.0,Tom Barker,23.0,NYK,C,22.0,,329.0,8.8,0.46,0.196,10.1,17.1,13.6,3.4,0.8,1.1,15.3,15.6,-0.1,0.3,0.2,0.031,-3.3,-1.3,-4.6,-0.2,
278,226.0,Ted McClain,32.0,PHO,SG,36.0,,465.0,10.1,0.545,0.348,6.1,10.3,8.2,15.4,1.8,0.0,26.2,17.1,0.0,0.4,0.5,0.049,-2.3,-0.5,-2.8,-0.1,
279,227.0,Gus Gerard,25.0,2TM,SF,58.0,,465.0,11.6,0.466,0.469,9.1,13.9,11.5,5.9,1.9,1.6,13.3,22.3,-0.1,0.6,0.5,0.055,-2.8,-0.4,-3.1,-0.1,
280,227.0,Gus Gerard,25.0,DET,SF,2.0,,6.0,26.3,0.387,0.667,16.8,0.0,8.7,0.0,14.9,0.0,0.0,24.6,0.0,0.0,0.0,0.193,-4.2,0.3,-3.9,0.0,
281,227.0,Gus Gerard,25.0,KCK,SF,56.0,,459.0,11.4,0.467,0.466,9.0,14.1,11.5,6.0,1.8,1.6,13.5,22.3,-0.1,0.6,0.5,0.053,-2.7,-0.4,-3.1,-0.1,
282,228.0,Joe Hassett,23.0,SEA,SG,55.0,,463.0,12.3,0.504,0.109,2.9,7.3,5.1,13.5,1.4,0.5,12.6,21.4,0.3,0.5,0.9,0.089,-2.0,0.1,-1.9,0.0,
283,229.0,Rickey Green,24.0,DET,PG,27.0,,431.0,10.2,0.433,0.379,3.5,6.2,4.8,18.7,2.6,0.1,17.6,22.1,-0.4,0.3,-0.1,-0.012,-3.2,-0.8,-4.0,-0.2,
284,230.0,Lucius Allen,31.0,KCK,PG,31.0,,413.0,8.7,0.416,0.19,3.6,8.6,6.1,13.6,2.3,0.8,13.7,20.3,-0.4,0.5,0.1,0.007,-3.7,0.4,-3.3,-0.1,
285,231.0,Bob Bigelow,25.0,SDC,SF,29.0,,413.0,6.0,0.428,0.233,3.9,8.0,5.9,7.1,1.3,0.2,15.4,10.8,0.0,0.1,0.0,0.003,-2.7,-0.6,-3.3,-0.1,
286,232.0,Scott May,24.0,CHI,SF,37.0,,403.0,8.4,0.482,0.294,3.8,13.5,8.7,13.2,2.5,0.1,24.9,20.3,-0.6,0.4,-0.1,-0.015,-4.7,0.3,-4.4,-0.3,
287,233.0,Harry Davis,23.0,CLE,SF,40.0,,394.0,10.6,0.471,0.281,7.1,11.5,9.2,5.5,1.5,1.1,11.8,19.7,0.1,0.2,0.3,0.038,-2.9,-1.0,-3.9,-0.2,
288,234.0,Phil Chenier,28.0,WSB,SG,27.0,,385.0,7.2,0.458,0.177,0.8,4.4,2.6,10.2,0.5,0.6,15.4,20.0,-0.3,0.2,-0.1,-0.014,-3.5,-1.7,-5.2,-0.3,
289,235.0,Wesley Cox,24.0,GSW,SF,31.0,,360.0,5.3,0.447,0.748,5.3,13.5,9.4,4.0,1.7,0.8,21.2,23.3,-0.9,0.4,-0.5,-0.061,-7.1,-0.8,-7.9,-0.6,
290,236.0,Ron Carter,22.0,LAL,SG,46.0,,332.0,9.3,0.487,0.435,7.3,7.4,7.4,9.4,2.3,1.1,21.3,22.6,-0.3,0.3,0.0,-0.002,-4.1,-0.7,-4.8,-0.3,
291,237.0,Elmore Smith,29.0,CLE,C,24.0,,332.0,14.5,0.551,0.2,14.0,21.4,17.5,5.6,1.0,2.7,22.9,22.0,0.0,0.3,0.3,0.046,-2.6,-1.0,-3.6,-0.1,
292,238.0,Connie Norman,25.0,SDC,SG,22.0,,323.0,11.9,0.46,0.139,4.3,6.3,5.3,10.3,1.4,0.5,11.2,23.1,0.2,0.1,0.2,0.032,-1.8,-1.7,-3.6,-0.1,
293,239.0,Brad Davis,23.0,2TM,PG,27.0,0.0,298.0,11.7,0.599,0.418,0.3,5.5,2.9,21.4,2.4,0.4,20.7,10.8,0.4,0.2,0.6,0.102,-2.0,1.1,-0.9,0.1,
294,239.0,Brad Davis,23.0,LAL,PG,5.0,,65.0,8.5,0.745,0.364,0.0,1.6,0.8,16.4,1.4,0.0,32.0,11.6,0.1,0.0,0.1,0.066,-3.3,-0.2,-3.5,0.0,
295,239.0,Brad Davis,23.0,IND,PG,22.0,0.0,233.0,12.6,0.563,0.432,0.4,6.6,3.5,22.8,2.7,0.5,17.4,10.6,0.3,0.2,0.5,0.112,-1.7,1.5,-0.2,0.2,
296,240.0,Bob Elliott,23.0,NJN,PF,14.0,,282.0,13.6,0.63,0.767,5.7,15.6,10.4,10.7,0.9,0.8,21.0,16.4,0.4,0.3,0.7,0.123,-0.8,0.0,-0.8,0.1,
297,241.0,Walt Frazier,33.0,CLE,PG,12.0,,279.0,12.9,0.482,0.221,2.6,5.4,3.9,16.2,2.2,0.4,14.1,22.2,0.1,0.1,0.2,0.029,-1.3,-0.8,-2.1,0.0,
298,242.0,Steve Sheppard,24.0,2TM,SF,42.0,,279.0,9.2,0.506,0.447,9.5,8.5,9.0,8.9,1.3,0.2,21.6,16.4,0.0,0.2,0.1,0.023,-2.8,-0.8,-3.6,-0.1,
299,242.0,Steve Sheppard,24.0,CHI,SF,22.0,,203.0,7.4,0.505,0.373,8.7,6.4,7.5,9.7,1.1,0.0,26.1,15.8,-0.1,0.1,0.0,-0.007,-2.9,-1.0,-3.9,-0.1,
300,242.0,Steve Sheppard,24.0,DET,SF,20.0,,76.0,14.2,0.506,0.6,11.9,14.1,13.0,6.8,1.8,0.7,11.2,17.8,0.1,0.1,0.2,0.103,-2.7,-0.2,-2.9,0.0,
301,243.0,Jim McMillian,30.0,POR,SF,23.0,,278.0,11.9,0.499,0.284,6.3,9.3,7.8,15.3,1.7,0.6,16.1,14.1,0.3,0.2,0.5,0.086,-0.4,0.0,-0.4,0.1,
302,244.0,Earl Williams,27.0,BOS,C,20.0,,273.0,15.3,0.457,0.195,16.5,26.2,21.4,6.3,2.0,1.7,13.0,22.0,0.0,0.4,0.4,0.069,-1.7,-0.9,-2.6,0.0,
303,245.0,Bo Ellis,24.0,DEN,PF,42.0,,269.0,12.2,0.524,0.391,6.7,17.3,12.0,5.0,1.7,2.5,16.9,18.6,0.1,0.4,0.5,0.09,-3.0,0.6,-2.4,0.0,
304,246.0,Steve Green,25.0,IND,SF,39.0,0.0,265.0,12.4,0.5,0.382,8.5,11.7,10.1,10.6,1.9,0.6,14.1,17.8,0.2,0.3,0.4,0.08,-1.7,0.1,-1.6,0.1,
305,247.0,Tate Armstrong,23.0,CHI,SG,26.0,,259.0,6.5,0.436,0.186,3.0,5.5,4.2,15.5,1.8,0.0,21.7,14.9,-0.2,0.2,-0.1,-0.012,-3.9,-0.3,-4.2,-0.2,
306,248.0,Alonzo Bradley,25.0,HOU,SF,34.0,,245.0,9.3,0.468,0.375,5.9,14.4,10.2,8.8,0.9,0.2,14.2,19.2,0.0,0.1,0.1,0.024,-3.0,-1.2,-4.2,-0.1,
307,249.0,Kim Anderson,23.0,POR,SF,21.0,,224.0,3.0,0.353,0.364,8.3,14.1,11.2,8.5,0.8,1.3,19.8,19.6,-0.6,0.2,-0.4,-0.078,-6.1,-1.3,-7.5,-0.4,
308,250.0,Glenn Mosley,23.0,SAS,PF,26.0,,221.0,12.2,0.463,0.507,13.4,17.0,15.2,10.1,1.6,2.3,17.9,19.1,0.0,0.3,0.3,0.068,-2.5,0.0,-2.6,0.0,
309,251.0,John Kuester,23.0,DEN,PG,33.0,,212.0,6.9,0.387,0.269,2.5,3.9,3.2,21.4,3.8,0.2,25.6,14.2,-0.3,0.3,0.0,0.0,-4.5,1.3,-3.2,-0.1,
310,252.0,Brian Taylor,27.0,SDC,PG,20.0,,212.0,11.1,0.418,0.217,6.5,6.5,6.5,11.8,5.1,0.0,15.8,19.3,-0.1,0.2,0.1,0.032,-3.8,1.9,-1.9,0.0,
311,253.0,Lars Hansen,24.0,SEA,C,15.0,,205.0,13.6,0.538,0.544,11.3,19.0,15.1,9.2,0.2,0.3,11.3,15.2,0.4,0.3,0.6,0.149,-1.0,-0.3,-1.3,0.1,
312,254.0,John Olive,23.0,SDC,SF,34.0,,189.0,2.0,0.439,0.575,1.7,9.0,5.3,1.8,1.0,0.0,20.6,12.7,-0.2,0.0,-0.2,-0.038,-5.5,-1.0,-6.5,-0.3,
313,255.0,Ron Behagen,28.0,3TM,PF,15.0,,165.0,9.6,0.487,0.21,8.4,19.4,13.8,5.5,1.1,0.3,14.0,18.4,0.0,0.2,0.2,0.066,-3.3,-0.4,-3.7,-0.1,
314,255.0,Ron Behagen,28.0,DET,PF,1.0,,1.0,-60.3,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.1,0.0,0.0,0.0,-1.277,-5.1,0.0,-5.1,0.0,
315,255.0,Ron Behagen,28.0,NYK,PF,5.0,,38.0,7.5,0.466,0.167,5.6,25.6,15.6,6.6,2.4,0.0,23.7,17.4,-0.1,0.1,0.0,0.004,-4.5,0.1,-4.4,0.0,
316,255.0,Ron Behagen,28.0,KCK,PF,9.0,,126.0,10.8,0.492,0.22,9.3,17.7,13.4,5.2,0.7,0.4,9.9,18.6,0.1,0.1,0.3,0.096,-2.9,-0.6,-3.5,-0.1,
317,256.0,Richard Washington,23.0,KCK,PF,18.0,,161.0,5.3,0.396,0.39,7.3,25.6,16.2,5.1,1.9,1.0,23.8,15.1,-0.3,0.3,0.0,-0.006,-5.1,0.4,-4.7,-0.1,
318,257.0,Essie Hollis,23.0,DET,SF,25.0,,154.0,11.8,0.43,0.16,13.7,16.7,15.2,5.2,3.2,0.3,14.8,23.3,-0.1,0.2,0.1,0.022,-3.8,-0.5,-4.3,-0.1,
319,258.0,Roger Phegley,22.0,WSB,SG,29.0,,153.0,9.8,0.441,0.372,3.4,11.1,7.3,12.5,1.5,0.6,15.8,26.9,-0.2,0.2,0.0,0.001,-4.2,-0.6,-4.8,-0.1,
320,259.0,Jerome Whitehead,22.0,SDC,C,31.0,,152.0,8.4,0.453,0.529,11.2,23.8,17.5,5.5,0.9,1.3,20.8,13.2,0.0,0.1,0.1,0.026,-3.6,-0.5,-4.1,-0.1,
321,260.0,Willie Smith,25.0,POR,PG,13.0,,131.0,14.6,0.563,0.386,5.9,5.2,5.5,18.0,3.5,0.4,21.4,19.7,0.1,0.2,0.3,0.103,-2.0,0.7,-1.3,0.1,
322,261.0,Phil Hicks,26.0,DEN,SF,20.0,,128.0,6.5,0.431,0.116,10.7,12.1,11.4,8.3,1.8,0.0,22.3,17.5,-0.2,0.1,0.0,-0.014,-4.2,-0.6,-4.8,-0.1,
323,262.0,Sam Smith,24.0,MIL,SF,16.0,,125.0,14.2,0.486,0.511,0.0,8.0,4.0,15.4,2.9,3.0,12.2,20.4,0.1,0.2,0.2,0.09,-2.0,1.0,-1.0,0.1,
324,263.0,Otis Howard,22.0,2TM,PF,14.0,,113.0,13.7,0.446,0.411,16.5,21.9,19.1,6.0,0.8,0.9,9.6,24.7,0.0,0.1,0.2,0.064,-3.1,-0.9,-4.0,-0.1,
325,263.0,Otis Howard,22.0,MIL,PF,3.0,,22.0,8.0,0.455,0.0,25.1,10.0,17.6,6.0,0.0,0.0,15.4,23.0,0.0,0.0,0.0,0.024,-4.5,-0.6,-5.1,0.0,
326,263.0,Otis Howard,22.0,DET,PF,11.0,,91.0,15.1,0.444,0.511,14.4,24.8,19.4,6.0,1.0,1.1,8.3,25.2,0.0,0.1,0.1,0.074,-2.8,-1.0,-3.8,0.0,
327,264.0,Jacky Dorsey,24.0,HOU,SF,20.0,,108.0,12.5,0.56,0.372,12.3,10.9,11.6,2.6,0.4,1.0,13.8,21.2,0.1,0.0,0.2,0.076,-3.2,-1.1,-4.3,-0.1,
328,265.0,Jackie Robinson,23.0,SEA,SF,12.0,,105.0,13.6,0.483,0.366,9.0,10.0,9.5,17.5,2.2,0.5,18.8,21.9,0.0,0.2,0.1,0.065,-2.1,0.3,-1.9,0.1,
329,266.0,Greg Bunch,22.0,NYK,SF,12.0,,97.0,9.2,0.448,0.462,9.9,8.9,9.4,4.9,1.4,1.6,13.8,14.7,0.0,0.1,0.1,0.046,-2.9,-0.4,-3.3,0.0,
330,267.0,Geoff Crompton,23.0,DEN,C,20.0,,88.0,2.6,0.416,0.462,7.2,20.0,13.6,7.3,0.0,1.8,27.7,19.0,-0.2,0.1,-0.1,-0.081,-6.0,-0.4,-6.4,-0.2,
331,268.0,Butch Beard,31.0,NYK,PG,7.0,,85.0,9.0,0.423,0.0,1.3,11.5,6.3,27.9,3.8,0.0,27.8,16.6,-0.1,0.1,0.0,-0.012,-4.0,0.6,-3.4,0.0,
332,269.0,Keith Herron,22.0,ATL,SG,14.0,0.0,81.0,9.3,0.372,0.271,5.1,8.4,6.7,5.2,3.5,1.4,8.5,28.6,-0.1,0.1,0.0,-0.011,-4.5,-0.2,-4.8,-0.1,
333,270.0,Tony Robertson,23.0,GSW,SG,12.0,,74.0,10.7,0.409,0.225,8.7,5.8,7.3,7.6,5.1,0.0,15.4,28.4,-0.2,0.1,0.0,-0.027,-4.4,0.4,-4.0,0.0,
334,271.0,Ray Epps,22.0,GSW,SF,13.0,,72.0,7.9,0.49,0.348,0.0,7.5,3.7,3.6,0.7,0.0,7.0,16.0,0.0,0.0,0.1,0.057,-3.8,-0.4,-4.2,0.0,
335,272.0,Lloyd Neal,28.0,POR,PF,4.0,,48.0,-0.6,0.393,0.091,4.6,16.4,10.4,2.6,0.0,1.2,34.4,14.3,-0.1,0.0,-0.1,-0.112,-4.9,-0.6,-5.5,-0.1,
336,273.0,Larry McNeill,28.0,DET,PF,11.0,,46.0,16.5,0.574,0.6,6.6,16.4,11.3,8.8,0.0,0.0,13.7,24.2,0.1,0.0,0.1,0.148,-3.2,-0.4,-3.6,0.0,
337,274.0,Dennis Boyd,24.0,DET,PG,5.0,,40.0,-4.0,0.25,0.0,0.0,5.4,2.6,20.3,0.0,0.0,33.3,17.1,-0.2,0.0,-0.2,-0.23,-5.3,-1.1,-6.4,-0.1,
338,275.0,E.C. Coleman,28.0,HOU,PF,6.0,,39.0,10.9,0.739,0.143,2.8,16.5,9.8,3.2,2.4,0.0,0.0,7.5,0.1,0.0,0.1,0.169,-3.7,0.4,-3.2,0.0,
339,276.0,Stan Pietkiewicz,22.0,SDC,SG,4.0,,32.0,1.6,0.225,0.25,0.0,20.0,10.0,10.3,1.4,0.0,10.1,11.7,-0.1,0.0,0.0,-0.06,-4.7,-0.1,-4.7,0.0,
340,277.0,Bubbles Hawkins,24.0,DET,SG,4.0,,28.0,23.8,0.483,0.375,10.8,11.5,11.1,19.8,8.0,0.0,9.7,28.1,0.1,0.1,0.1,0.221,-3.4,1.1,-2.3,0.1,
341,278.0,Gus Bailey,27.0,NOJ,SG,2.0,,9.0,6.1,0.286,0.0,22.5,0.0,10.9,33.2,0.0,0.0,12.5,33.9,0.0,0.0,0.0,-0.201,-4.4,-0.4,-4.8,0.0,
342,279.0,Michael Cooper,22.0,LAL,SG,3.0,,7.0,16.3,0.5,0.0,0.0,0.0,0.0,0.0,6.5,0.0,14.3,40.0,0.0,0.0,0.0,-0.073,-4.6,0.0,-4.6,0.0,
343,280.0,Del Beshore,22.0,MIL,PG,1.0,,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.004,-4.7,0.0,-4.7,0.0,
344,,League Average,,,,,,,,0.53,0.309,6.6,13.4,10.0,14.5,1.7,1.2,15.8,20.0,,,,,,,,,
