,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
15,16.0,Washington Wizards,82,241.8,37.6,81.3,0.463,6.4,17.9,0.36,31.2,63.4,0.492,19.4,25.5,0.761,11.4,30.9,42.3,21.6,6.9,5.1,13.6,20.5,101.0
16,17.0,New Jersey Nets,82,241.2,38.7,80.4,0.481,5.7,15.6,0.366,33.0,64.8,0.509,18.4,24.6,0.748,11.3,32.7,44.0,23.9,7.8,5.1,14.0,20.1,101.5
17,18.0,Philadelphia 76ers,82,241.5,37.9,80.2,0.472,7.4,18.8,0.393,30.5,61.4,0.497,18.5,24.2,0.766,10.8,30.1,41.0,22.1,7.6,4.0,14.5,18.7,101.6
18,19.0,Los Angeles Clippers,82,240.3,38.9,82.8,0.47,6.5,17.8,0.363,32.5,65.1,0.499,17.7,23.3,0.762,10.7,30.4,41.1,23.5,8.4,4.4,12.9,19.4,102.1
19,20.0,Denver Nuggets*,82,241.2,37.7,82.5,0.456,6.4,18.3,0.349,31.3,64.2,0.487,20.7,26.9,0.768,11.6,30.6,42.3,21.0,7.0,5.3,15.1,23.7,102.4
20,21.0,New Orleans Hornets,82,241.8,39.6,82.1,0.483,6.6,18.5,0.355,33.1,63.6,0.52,16.9,22.5,0.751,10.6,31.5,42.1,23.5,7.0,4.5,14.4,19.5,102.7
21,22.0,Houston Rockets,82,242.7,39.5,83.0,0.475,6.0,16.4,0.364,33.5,66.7,0.503,17.9,23.4,0.764,10.7,32.1,42.8,20.9,7.3,6.5,14.7,22.4,102.7
22,23.0,Indiana Pacers,82,240.3,38.0,83.8,0.453,6.2,17.1,0.363,31.7,66.7,0.476,21.6,28.6,0.756,11.8,34.8,46.6,20.7,8.0,5.0,15.0,20.8,103.8
23,24.0,Memphis Grizzlies,82,242.7,40.0,83.5,0.478,7.0,19.7,0.354,33.0,63.8,0.517,17.1,22.7,0.755,11.1,28.6,39.7,22.9,7.7,6.1,14.2,22.4,104.0
24,25.0,Sacramento Kings,82,242.4,39.0,83.3,0.469,6.1,17.0,0.357,33.0,66.3,0.497,20.3,26.2,0.774,11.1,31.0,42.0,20.5,7.1,5.7,13.7,20.1,104.4
25,26.0,Phoenix Suns*,82,240.6,39.5,87.4,0.452,6.8,19.3,0.355,32.6,68.1,0.479,19.6,25.8,0.76,13.2,29.2,42.3,20.8,7.9,4.5,13.0,21.8,105.3
26,27.0,New York Knicks,82,242.4,40.9,84.2,0.486,6.7,19.2,0.352,34.1,65.0,0.525,17.4,23.1,0.754,11.7,33.2,44.9,21.0,7.1,4.5,14.4,19.2,105.9
27,28.0,Toronto Raptors,82,241.2,39.0,83.2,0.468,7.4,20.3,0.366,31.5,62.9,0.501,20.5,26.2,0.784,11.4,29.9,41.3,23.0,7.1,4.4,12.7,21.1,105.9
28,29.0,Minnesota Timberwolves,82,241.2,40.8,84.9,0.48,7.5,20.6,0.366,33.2,64.3,0.517,18.7,24.2,0.774,11.2,32.2,43.4,25.6,8.8,5.4,14.3,20.6,107.8
29,30.0,Golden State Warriors,82,240.6,41.6,85.8,0.485,6.9,18.5,0.375,34.7,67.3,0.515,22.3,29.1,0.767,13.4,34.7,48.1,24.1,7.9,5.0,17.6,21.4,112.4
30,,League Average,82,241.7,37.7,81.7,0.461,6.4,18.1,0.355,31.3,63.6,0.492,18.6,24.5,0.759,11.0,30.8,41.7,21.2,7.2,4.9,14.2,20.9,100.4
