,PLAYER_NAME,TEAM_ABBREVIATION,PIE
365,Paul Pierce,BKN,0.12
64,Carlos Boozer,CHI,0.12
15,Amar'e Stoudemire,NYK,0.12
361,Patty Mills,SAS,0.12
238,Jon Leuer,MEM,0.119
233,John Henson,MIL,0.118
21,Andre Miller,WAS,0.118
117,Derrick Favors,UTA,0.118
346,Nicolas Batum,POR,0.118
217,Jeff Teague,ATL,0.118
167,Greg Monroe,DET,0.118
75,Chris Andersen,MIA,0.118
116,Deron Williams,BKN,0.117
95,Damian Lillard,POR,0.117
432,Taj Gibson,CHI,0.117
92,D.J. Augustin,CHI,0.117
443,Tobias Harris,ORL,0.116
293,Luis Scola,IND,0.115
214,Jeff Adrien,MIL,0.115
198,James Johnson,MEM,0.115
383,Reggie Jackson,OKC,0.115
252,Jrue Holiday,NOP,0.114
313,Mason Plumlee,BKN,0.114
374,Ramon Sessions,MIL,0.114
464,Tyson Chandler,NYK,0.113
187,JJ Hickson,DEN,0.113
240,Jonas Valančiūnas,TOR,0.113
226,Jimmer Fredette,CHI,0.112
165,Gordon Hayward,UTA,0.112
166,Gorgui Dieng,MIN,0.111
194,Jamal Crawford,LAC,0.111
70,Chandler Parsons,HOU,0.111
55,Brandon Knight,MIL,0.111
425,Spencer Hawes,CLE,0.111
439,Tiago Splitter,SAS,0.111
278,Kyle O'Quinn,ORL,0.11
442,Timofey Mozgov,DEN,0.11
352,Omer Asik,HOU,0.109
301,MarShon Brooks,LAL,0.108
171,Greivis Vasquez,TOR,0.108
342,Nene,WAS,0.108
105,Darren Collison,LAC,0.108
321,Michael Beasley,MIA,0.108
454,Trevor Ariza,WAS,0.107
296,Luol Deng,CLE,0.107
475,Will Barton,POR,0.107
338,Nate Robinson,DEN,0.107
230,Joe Johnson,BKN,0.106
335,Monta Ellis,DAL,0.106
39,Arron Afflalo,ORL,0.106
387,Ricky Rubio,MIN,0.105
384,Reggie Williams,OKC,0.105
241,Jordan Crawford,GSW,0.104
274,Kosta Koufos,MEM,0.104
330,Mike Scott,ATL,0.104
199,James Jones,MIA,0.104
206,Jared Sullinger,BOS,0.104
139,Ed Davis,MEM,0.104
322,Michael Carter-Williams,PHI,0.104
310,Marreese Speights,GSW,0.103
242,Jordan Farmar,LAL,0.103
220,Jeremy Evans,UTA,0.102
26,Andrew Bynum,IND,0.102
391,Robin Lopez,POR,0.102
156,George Hill,IND,0.101
331,Miles Plumlee,PHX,0.101
144,Enes Freedom,UTA,0.101
437,Thaddeus Young,PHI,0.101
9,Alec Burks,UTA,0.101
407,Samuel Dalembert,DAL,0.101
403,Ryan Anderson,NOP,0.101
224,Jermaine O'Neal,GSW,0.1
54,Brandon Jennings,DET,0.1
304,Marco Belinelli,SAS,0.1
16,Amir Johnson,TOR,0.1
52,Brandon Bass,BOS,0.099
418,Shaun Livingston,BKN,0.099
20,Andre Iguodala,GSW,0.099
177,Henry Sims,PHI,0.099
188,JJ Redick,LAC,0.099
47,Bismack Biyombo,CHA,0.099
461,Tyler Zeller,CLE,0.099
49,Boris Diaw,SAS,0.098
470,Vince Carter,DAL,0.098
120,Devin Harris,DAL,0.098
446,Tony Mitchell,DET,0.098
457,Tristan Thompson,CLE,0.098
273,Kobe Bryant,LAL,0.097
469,Victor Oladipo,ORL,0.097
195,Jameer Nelson,ORL,0.097
157,Gerald Green,PHX,0.097
78,Chris Copeland,IND,0.097
110,DeJuan Blair,DAL,0.097
249,Josh McRoberts,CHA,0.097
149,Ersan Ilyasova,MIL,0.097
268,Kevin Martin,MIN,0.096
201,James Southerland,NOP,0.096
291,Lou Williams,ATL,0.096
325,Mike Dunleavy,CHI,0.096
305,Marcus Morris Sr.,PHX,0.096
422,Shelvin Mack,ATL,0.096
60,C.J. Watson,IND,0.096
50,Bradley Beal,WAS,0.095
353,Omri Casspi,HOU,0.095
186,J.J. Barea,MIN,0.095
476,Will Bynum,DET,0.095
239,Jonas Jerebko,DET,0.095
227,Jimmy Butler III,CHI,0.095
259,Kendall Marshall,LAL,0.095
360,Patrick Patterson,TOR,0.095
222,Jeremy Lin,HOU,0.095
246,Jose Calderon,DAL,0.095
243,Jordan Hamilton,HOU,0.095
256,Keith Bogans,BOS,0.095
91,Courtney Lee,MEM,0.094
474,Wesley Matthews,POR,0.094
221,Jeremy Lamb,OKC,0.094
276,Kyle Korver,ATL,0.094
151,Evan Turner,IND,0.093
7,Al-Farouq Aminu,NOP,0.093
185,Ish Smith,PHX,0.093
339,Nate Wolters,MIL,0.093
420,Shawn Marion,DAL,0.093
343,Nick Calathes,MEM,0.093
328,Mike Miller,MEM,0.092
158,Gerald Henderson,CHA,0.092
438,Thomas Robinson,POR,0.092
337,Nando De Colo,TOR,0.092
445,Tony Allen,MEM,0.092
62,CJ Miles,CLE,0.092
345,Nick Young,LAL,0.092
33,Anthony Randolph,DEN,0.091
189,JR Smith,NYK,0.091
124,Dion Waiters,CLE,0.091
378,Ray Allen,MIA,0.091
99,Danny Green,SAS,0.091
113,DeMarre Carroll,ATL,0.091
69,Casper Ware,PHI,0.091
0,AJ Price,MIN,0.09
429,Steve Nash,LAL,0.09
401,Rudy Gobert,UTA,0.09
455,Trevor Booker,WAS,0.09
460,Tyler Hansbrough,TOR,0.09
131,Draymond Green,GSW,0.09
57,Brian Roberts,NOP,0.09
251,Josh Smith,DET,0.09
358,Pablo Prigioni,NYK,0.09
257,Kelly Olynyk,BOS,0.09
481,Zaza Pachulia,MIL,0.09
129,Dorell Wright,POR,0.09
333,Mirza Teletovic,BKN,0.09
396,Ronny Turiaf,MIN,0.089
146,Eric Gordon,NOP,0.089
172,Gustavo Ayon,ATL,0.089
23,Andrea Bargnani,NYK,0.089
216,Jeff Green,BOS,0.089
218,Jeff Withey,NOP,0.089
357,P.J. Tucker,PHX,0.088
312,Marvin Williams,UTA,0.088
143,Elton Brand,ATL,0.088
428,Steve Blake,GSW,0.088
458,Troy Daniels,HOU,0.088
90,Cory Joseph,SAS,0.088
32,Anthony Morrow,NOP,0.087
288,Leandro Barbosa,PHX,0.087
67,Carrick Felix,CLE,0.087
229,Jodie Meeks,LAL,0.087
392,Rodney Stuckey,DET,0.087
286,Lavoy Allen,IND,0.087
87,Cody Zeller,CHA,0.086
297,Maalik Wayns,LAC,0.086
412,Seth Curry,CLE,0.086
66,Caron Butler,OKC,0.086
207,Jarrett Jack,CLE,0.086
45,Beno Udrih,MEM,0.086
155,Gary Neal,CHA,0.085
176,Hedo Turkoglu,LAC,0.085
307,Mario Chalmers,MIA,0.085
12,Alexis Ajinca,NOP,0.084
315,Matt Bonner,SAS,0.084
299,Manny Harris,LAL,0.084
162,Glen Davis,LAC,0.084
272,Klay Thompson,GSW,0.084
285,Larry Sanders,MIL,0.084
375,Randy Foye,DEN,0.083
450,Tony Wroten,PHI,0.083
456,Trey Burke,UTA,0.083
98,Danny Granger,LAC,0.083
248,Josh Harrellson,DET,0.083
79,Chris Douglas-Roberts,CHA,0.082
380,Raymond Felton,NYK,0.082
382,Reggie Evans,SAC,0.082
42,Avery Bradley,BOS,0.082
71,Channing Frye,PHX,0.082
326,Mike Harris,UTA,0.082
72,Charlie Villanueva,DET,0.081
100,Dante Cunningham,MIN,0.081
159,Gerald Wallace,BOS,0.081
264,Kenyon Martin,NYK,0.081
340,Nazr Mohammed,CHI,0.081
119,Derrick Williams,SAC,0.08
332,Miroslav Raduljica,MIL,0.08
413,Shabazz Muhammad,MIN,0.08
397,Roy Hibbert,IND,0.08
1,Aaron Brooks,DEN,0.079
63,Carl Landry,SAC,0.079
169,Greg Smith,HOU,0.079
24,Andrei Kirilenko,BKN,0.079
377,Rasual Butler,IND,0.079
270,Khris Middleton,MIL,0.079
389,Robert Covington,HOU,0.078
191,Jae Crowder,DAL,0.077
478,Wilson Chandler,DEN,0.077
366,Pero Antic,ATL,0.077
121,Dewayne Dedmon,ORL,0.077
271,Kirk Hinrich,CHI,0.076
314,Matt Barnes,LAC,0.076
225,Jerryd Bayless,BOS,0.075
127,Donald Sloan,IND,0.075
68,Cartier Martin,ATL,0.075
334,Mo Williams,POR,0.075
323,Michael Kidd-Gilchrist,CHA,0.075
435,Terrence Ross,TOR,0.075
59,Byron Mullens,PHI,0.075
311,Martell Webster,WAS,0.074
386,Ricky Ledo,DAL,0.074
97,Daniel Orton,PHI,0.074
350,O.J. Mayo,MIL,0.074
136,E'Twaun Moore,ORL,0.074
306,Marcus Thornton,BKN,0.074
160,Giannis Antetokounmpo,MIL,0.073
344,Nick Collison,OKC,0.073
269,Kevin Seraphin,WAS,0.073
441,Tim Hardaway Jr.,NYK,0.073
118,Derrick Rose,CHI,0.073
385,Richard Jefferson,UTA,0.073
86,Chuck Hayes,TOR,0.073
465,Udonis Haslem,MIA,0.073
316,Matthew Dellavedova,CLE,0.073
213,Jason Thompson,SAC,0.073
294,Luke Babbitt,NOP,0.072
468,Victor Claver,POR,0.072
479,Xavier Henry,LAL,0.072
196,James Anderson,PHI,0.072
125,Dionte Christmas,PHX,0.072
406,Ryan Kelly,LAL,0.072
388,Robbie Hummel,MIN,0.072
34,Anthony Tolliver,CHA,0.072
85,Chris Wright,MIL,0.072
355,Othyus Jeffers,MIN,0.072
11,Alexey Shved,MIN,0.072
232,Joel Freeland,POR,0.071
262,Kent Bazemore,LAL,0.071
317,Maurice Harkless,ORL,0.071
211,Jason Smith,NOP,0.071
471,Vitor Faverani,BOS,0.071
453,Travis Outlaw,SAC,0.071
430,Steve Novak,TOR,0.071
390,Robert Sacre,LAL,0.07
27,Andrew Nicholson,ORL,0.07
359,Patrick Beverley,HOU,0.07
150,Evan Fournier,DEN,0.069
436,Thabo Sefolosha,OKC,0.069
223,Jeremy Tyler,NYK,0.069
128,Donatas Motiejunas,HOU,0.068
472,Wayne Ellington,DAL,0.068
215,Jeff Ayres,SAS,0.068
35,Archie Goodwin,PHX,0.068
319,Metta World Peace,NYK,0.067
452,Toure' Murry,NYK,0.067
174,Harrison Barnes,GSW,0.067
41,Austin Rivers,NOP,0.067
202,Jan Vesely,DEN,0.067
423,Solomon Hill,IND,0.066
284,Landry Fields,TOR,0.066
473,Wesley Johnson,LAL,0.066
253,Julyan Stone,TOR,0.066
73,Chase Budinger,MIN,0.066
421,Shawne Williams,LAL,0.066
80,Chris Johnson,BOS,0.066
367,Perry Jones III,OKC,0.066
369,Phil Pressey,BOS,0.066
89,Corey Brewer,MIN,0.066
279,Kyle Singler,DET,0.065
329,Mike Muscala,ATL,0.065
433,Tayshaun Prince,MEM,0.065
103,Darius Morris,MEM,0.065
29,Antawn Jamison,LAC,0.064
376,Rashard Lewis,MIA,0.064
163,Glen Rice,WAS,0.063
370,Quincy Acy,SAC,0.063
137,Earl Clark,NYK,0.063
320,Meyers Leonard,POR,0.063
289,Lorenzo Brown,PHI,0.063
295,Luke Ridnour,CHA,0.063
379,Ray McCallum,SAC,0.063
115,Derek Fisher,OKC,0.063
40,Austin Daye,SAS,0.062
83,Chris Singleton,WAS,0.062
208,Jarvis Varnado,PHI,0.062
349,Norris Cole,MIA,0.062
133,Dwight Buycks,TOR,0.061
4,Al Harrington,WAS,0.061
182,Iman Shumpert,NYK,0.061
38,Aron Baynes,SAS,0.061
405,Ryan Hollins,LAC,0.06
372,Quincy Pondexter,MEM,0.06
8,Alan Anderson,BKN,0.059
179,Hollis Thompson,PHI,0.059
147,Eric Maynor,PHI,0.058
449,Tony Snell,CHI,0.058
161,Gigi Datome,DET,0.058
180,Ian Clark,UTA,0.057
444,Toney Douglas,MIA,0.057
123,Diante Garrett,UTA,0.056
236,John Salmons,TOR,0.056
142,Elliot Williams,PHI,0.055
381,Reggie Bullock Jr.,LAC,0.055
104,Darrell Arthur,DEN,0.055
419,Shavlik Randolph,PHX,0.055
292,Luc Mbah a Moute,MIN,0.054
61,CJ McCollum,POR,0.054
152,Francisco Garcia,HOU,0.054
205,Jared Dudley,LAC,0.053
14,Alonzo Gee,CLE,0.053
416,Shane Larkin,DAL,0.053
395,Ronnie Price,ORL,0.053
170,Greg Stiemsma,NOP,0.053
371,Quincy Miller,DEN,0.052
431,Steven Adams,OKC,0.052
467,Viacheslav Kravtsov,PHX,0.052
96,Damion James,SAS,0.051
354,Orlando Johnson,SAC,0.051
254,Justin Hamilton,MIA,0.051
263,Kentavious Caldwell-Pope,DET,0.05
200,James Nunnally,PHI,0.05
43,Ben Gordon,CHA,0.05
245,Jorge Gutierrez,BKN,0.049
298,Malcolm Thomas,UTA,0.049
250,Josh Powell,HOU,0.049
154,Garrett Temple,WAS,0.048
28,Andris Biedrins,UTA,0.047
114,Dennis Schröder,ATL,0.047
130,Doron Lamb,ORL,0.047
212,Jason Terry,BKN,0.047
102,Darius Miller,NOP,0.046
356,Otto Porter Jr.,WAS,0.046
393,Roger Mason Jr.,MIA,0.046
183,Isaiah Canaan,HOU,0.045
408,Sasha Vujacic,LAC,0.045
181,Ian Mahinmi,IND,0.045
2,Aaron Gray,SAC,0.044
234,John Jenkins,ATL,0.044
22,Andre Roberson,OKC,0.044
414,Shane Battier,MIA,0.043
210,Jason Maxiell,ORL,0.042
260,Kendrick Perkins,OKC,0.042
477,Willie Green,LAC,0.042
13,Allen Crabbe,POR,0.042
44,Ben McLemore,SAC,0.042
46,Bernard James,DAL,0.042
247,Josh Childress,NOP,0.042
153,Gal Mekel,DAL,0.04
3,Adonis Thomas,PHI,0.04
53,Brandon Davies,PHI,0.04
74,Chauncey Billups,DET,0.04
231,Joel Anthony,BOS,0.039
168,Greg Oden,MIA,0.039
37,Arnett Moultrie,PHI,0.037
30,Anthony Bennett,CLE,0.037
36,Arinze Onuaku,CLE,0.037
140,Ekpe Udoh,MIL,0.035
368,Peyton Siva,DET,0.033
56,Brandon Rush,UTA,0.031
309,Marquis Teague,BKN,0.031
193,Jamaal Tinsley,UTA,0.03
235,John Lucas III,UTA,0.029
219,Jeffery Taylor,CHA,0.029
204,Jared Cunningham,SAC,0.028
463,Tyshawn Taylor,BKN,0.027
10,Alex Len,PHX,0.027
394,Ronnie Brewer,CHI,0.027
192,Jamaal Franklin,MEM,0.027
190,JaVale McGee,DEN,0.026
141,Elias Harris,LAL,0.025
417,Shannon Brown,NYK,0.024
76,Chris Babb,BOS,0.021
451,Tornike Shengelia,CHI,0.019
94,DJ White,CHA,0.018
424,Solomon Jones,ORL,0.016
327,Mike James,CHI,0.013
411,Sergey Karasev,CLE,0.01
173,Hamady Ndiaye,SAC,0.007
290,Lou Amundson,CHI,0.005
209,Jason Collins,BKN,0.003
466,Vander Blue,BOS,0.0
283,Lance Thomas,NOP,0.0
138,Earl Watson,POR,0.0
84,Chris Smith,NYK,0.0
404,Ryan Gomes,OKC,0.0
318,Melvin Ely,NOP,-0.004
175,Hasheem Thabeet,OKC,-0.005
351,Ognjen Kuzmic,GSW,-0.01
427,Stephen Jackson,LAC,-0.011
148,Erik Murphy,CHI,-0.011
341,Nemanja Nedovic,GSW,-0.013
415,Shane Edwards,CLE,-0.02
399,Royce White,SAC,-0.074
409,Scotty Hopson,CLE,-0.095
336,Mustafa Shakur,OKC,-0.109
398,Royal Ivey,OKC,-0.308
101,Darius Johnson-Odom,PHI,-0.328
122,Dexter Pittman,ATL,-1.5
