,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
10,11.0,Chicago Bulls*,27.7,55.0,27.0,50,32,3.09,-0.22,2.87,106.1,102.7,3.4,91.9,0.273,0.097,0.526,,0.493,14.6,33.8,0.192,,0.482,15.3,70.8,0.225,,Chicago Stadium,760816,18556
11,12.0,Miami Heat*,26.0,42.0,40.0,48,34,2.67,-0.27,2.4,109.5,106.7,2.8,93.8,0.322,0.145,0.538,,0.488,14.3,35.3,0.253,,0.479,14.5,69.1,0.284,,Miami Arena,617242,15055
12,13.0,Portland Trail Blazers*,28.6,47.0,35.0,48,34,2.63,-0.04,2.6,108.1,105.5,2.6,98.8,0.323,0.104,0.518,,0.472,12.5,34.4,0.24,,0.49,14.8,70.8,0.235,,Memorial Coliseum,528408,12888
13,14.0,New Jersey Nets*,26.6,45.0,37.0,47,35,2.2,-0.08,2.11,107.2,104.9,2.3,95.5,0.351,0.096,0.515,,0.461,12.7,34.0,0.267,,0.475,13.5,69.1,0.212,,Brendan Byrne Arena,658304,16056
14,15.0,Golden State Warriors*,25.0,50.0,32.0,46,36,1.74,0.01,1.76,108.3,106.5,1.8,99.1,0.322,0.12,0.542,,0.512,14.9,32.9,0.214,,0.488,14.7,64.4,0.21,,Oakland-Alameda County Coliseum Arena,616025,15025
15,16.0,Denver Nuggets*,24.8,42.0,40.0,45,37,1.49,0.05,1.54,103.9,102.3,1.6,96.1,0.357,0.088,0.524,,0.478,15.3,32.2,0.256,,0.453,13.4,69.6,0.252,,McNichols Sports Arena,673738,16433
16,17.0,Charlotte Hornets,27.6,41.0,41.0,40,42,-0.22,-0.01,-0.23,108.4,108.6,-0.2,97.5,0.301,0.129,0.543,,0.5,13.6,29.2,0.23,,0.492,13.2,67.0,0.205,,Charlotte Coliseum,971609,23698
17,18.0,Boston Celtics,27.8,32.0,50.0,29,53,-4.28,0.01,-4.28,104.2,108.7,-4.5,95.6,0.284,0.068,0.521,,0.482,13.5,29.3,0.207,,0.494,13.7,67.8,0.238,,Boston Garden,604867,14890
18,19.0,Los Angeles Lakers,26.5,33.0,49.0,29,53,-4.29,0.36,-3.93,104.8,109.3,-4.5,95.5,0.269,0.11,0.503,,0.466,12.8,33.2,0.193,,0.492,14.3,63.2,0.24,,Great Western Forum,545915,13315
19,20.0,Los Angeles Clippers,27.0,27.0,55.0,26,56,-5.72,0.44,-5.28,102.9,108.6,-5.7,99.6,0.297,0.116,0.521,,0.484,15.4,30.4,0.211,,0.494,14.0,64.1,0.213,,Los Angeles Memorial Sports Arena,471034,11390
20,21.0,Sacramento Kings,26.7,28.0,54.0,26,56,-5.77,0.44,-5.32,103.3,109.2,-5.9,97.5,0.326,0.104,0.516,,0.471,14.2,30.4,0.239,,0.499,14.2,66.4,0.252,,ARCO Arena (II),710497,17329
21,22.0,Milwaukee Bucks,26.1,20.0,62.0,24,58,-6.48,0.24,-6.24,102.5,109.3,-6.8,94.5,0.32,0.15,0.512,,0.471,14.7,31.1,0.225,,0.513,15.7,66.5,0.254,,Bradley Center,634047,15482
22,23.0,Minnesota Timberwolves,26.2,20.0,62.0,23,59,-6.93,0.38,-6.55,101.9,109.2,-7.3,94.7,0.352,0.085,0.525,,0.471,16.4,30.1,0.272,,0.488,12.8,68.0,0.259,,Target Center,733419,17888
23,24.0,Washington Bullets,25.8,24.0,58.0,22,60,-7.38,0.25,-7.13,104.5,112.2,-7.7,95.9,0.317,0.109,0.529,,0.484,15.3,31.2,0.237,,0.526,14.0,66.2,0.206,,USAir Arena,619756,15371
24,25.0,Philadelphia 76ers,27.2,25.0,57.0,21,61,-7.62,0.25,-7.37,101.7,109.7,-8.0,95.7,0.31,0.138,0.518,,0.478,15.0,28.0,0.221,,0.502,12.8,66.6,0.177,,The Spectrum,491769,12425
25,26.0,Detroit Pistons,27.5,20.0,62.0,21,61,-7.78,0.33,-7.46,102.7,110.9,-8.2,94.2,0.244,0.148,0.511,,0.477,13.7,28.4,0.179,,0.493,12.8,66.1,0.262,,The Palace of Auburn Hills,806641,19674
26,27.0,Dallas Mavericks,25.3,13.0,69.0,19,63,-8.7,0.5,-8.19,100.4,109.6,-9.2,94.5,0.275,0.109,0.492,,0.449,15.0,33.7,0.205,,0.513,15.8,66.1,0.283,,Reunion Arena,526414,12839
27,,League Average,27.3,,,41,41,0.0,0.0,0.0,106.3,106.3,,95.1,0.315,0.117,0.528,,0.485,14.3,32.2,0.232,,0.485,14.3,67.8,0.232,,,664663,16274
