,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
9,10.0,Miami Heat*,30.9,50.0,32.0,48,34,2.29,-0.57,1.73,101.1,98.5,2.6,87.1,0.299,0.221,0.515,,0.469,13.7,24.3,0.227,,0.46,15.3,72.7,0.214,,AmericanAirlines Arena,678186,16541
10,11.0,Toronto Raptors*,29.9,47.0,35.0,48,34,2.26,-0.57,1.69,105.9,103.4,2.5,90.9,0.285,0.167,0.51,,0.468,12.1,30.8,0.213,,0.476,13.3,73.2,0.212,,Air Canada Centre,793256,19348
11,12.0,Houston Rockets,26.7,45.0,37.0,48,34,2.29,0.42,2.71,106.7,104.2,2.5,90.4,0.321,0.217,0.538,,0.492,14.0,27.5,0.244,,0.475,12.6,71.9,0.206,,Compaq Center,518555,12648
12,13.0,Charlotte Hornets*,28.2,46.0,36.0,48,34,2.1,-0.65,1.45,101.8,99.5,2.3,89.4,0.33,0.151,0.506,,0.457,13.7,29.8,0.246,,0.456,14.1,74.5,0.222,,Charlotte Coliseum,615424,15010
13,14.0,Phoenix Suns*,28.6,51.0,31.0,48,34,2.21,0.42,2.63,100.3,98.0,2.3,93.1,0.292,0.156,0.506,,0.46,14.1,27.3,0.221,,0.46,16.3,73.7,0.252,,America West Arena,737586,17990
14,15.0,Minnesota Timberwolves*,27.4,47.0,35.0,45,37,1.35,0.46,1.81,105.2,103.7,1.5,91.8,0.253,0.131,0.523,,0.482,13.0,28.6,0.199,,0.478,14.2,71.9,0.238,,Target Center,717371,17497
15,16.0,Orlando Magic*,26.0,43.0,39.0,44,38,0.99,-0.6,0.39,103.2,102.1,1.1,93.2,0.301,0.196,0.513,,0.474,13.8,29.1,0.215,,0.464,15.6,69.8,0.29,,TD Waterhouse Centre,605031,14757
16,17.0,Seattle SuperSonics,27.9,44.0,38.0,41,41,0.02,0.52,0.55,105.6,105.6,0.0,91.6,0.299,0.176,0.53,,0.491,14.3,29.1,0.219,,0.488,13.9,69.8,0.199,,KeyArena at Seattle Center,640847,15630
17,18.0,Indiana Pacers*,27.7,41.0,41.0,40,42,-0.2,-0.57,-0.77,102.0,102.2,-0.2,89.4,0.312,0.18,0.519,,0.471,14.5,27.0,0.239,,0.452,12.8,71.4,0.235,,Conseco Fieldhouse,731800,17849
18,19.0,Detroit Pistons,27.1,32.0,50.0,36,46,-1.7,-0.39,-2.08,100.0,101.8,-1.8,94.7,0.325,0.162,0.498,,0.453,14.2,29.3,0.234,,0.466,14.0,72.2,0.233,,The Palace of Auburn Hills,607323,14813
19,20.0,Boston Celtics,25.9,36.0,46.0,35,47,-2.13,-0.26,-2.4,101.4,103.7,-2.3,92.6,0.338,0.252,0.521,,0.473,14.7,25.3,0.25,,0.493,16.0,72.7,0.256,,FleetCenter,629201,15346
20,21.0,Denver Nuggets,27.9,40.0,42.0,34,48,-2.46,0.64,-1.83,103.7,106.3,-2.6,92.6,0.286,0.21,0.511,,0.47,12.8,28.3,0.211,,0.476,12.1,71.8,0.223,,Pepsi Center,619300,15105
21,22.0,Los Angeles Clippers,24.3,31.0,51.0,32,50,-2.89,0.66,-2.23,101.3,104.5,-3.2,89.6,0.319,0.164,0.514,,0.476,14.9,28.3,0.221,,0.466,12.0,71.1,0.217,,STAPLES Center,601587,14673
22,23.0,Cleveland Cavaliers,26.9,30.0,52.0,28,54,-4.24,-0.23,-4.48,100.3,104.9,-4.6,91.2,0.312,0.101,0.509,,0.459,15.4,29.7,0.239,,0.477,14.1,71.1,0.248,,Gund Arena,650775,15873
23,24.0,New Jersey Nets,27.5,26.0,56.0,26,56,-5.05,-0.25,-5.3,100.0,105.5,-5.5,91.8,0.328,0.165,0.504,,0.452,13.9,25.7,0.249,,0.488,14.9,70.0,0.258,,Continental Airlines Arena,556573,13575
24,25.0,Atlanta Hawks,26.1,25.0,57.0,26,56,-5.21,-0.34,-5.55,98.7,104.3,-5.6,91.9,0.272,0.14,0.5,,0.456,15.5,28.9,0.206,,0.472,13.8,70.8,0.249,,Philips Arena,560330,13667
25,26.0,Vancouver Grizzlies,26.2,23.0,59.0,25,57,-5.73,0.79,-4.94,99.6,105.8,-6.2,91.7,0.289,0.145,0.51,,0.464,14.9,26.1,0.223,,0.491,13.8,69.8,0.194,,General Motors Place,563218,13737
26,27.0,Washington Wizards,27.0,19.0,63.0,23,59,-6.67,-0.08,-6.75,100.6,107.8,-7.2,92.7,0.348,0.131,0.514,,0.46,15.7,29.7,0.264,,0.503,14.1,71.8,0.236,,MCI Center,638653,15577
27,28.0,Golden State Warriors,26.6,17.0,65.0,17,65,-9.05,0.94,-8.11,97.8,107.4,-9.6,94.1,0.282,0.134,0.47,,0.429,13.9,33.3,0.199,,0.504,15.0,69.7,0.227,,The Arena in Oakland,591981,14439
28,29.0,Chicago Bulls,23.2,15.0,67.0,16,66,-9.1,0.01,-9.09,97.2,107.3,-10.1,89.3,0.298,0.148,0.495,,0.45,15.1,26.6,0.22,,0.499,14.3,70.3,0.254,,United Center,888654,21674
29,,League Average,27.8,,,41,41,0.0,0.0,0.0,103.0,103.0,,91.3,0.309,0.17,0.518,,0.473,14.1,28.2,0.231,,0.473,14.1,71.8,0.231,,,687864,16777
