,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
20,21.0,Portland Trail Blazers,72,240.7,42.5,89.9,0.473,12.9,35.7,0.363,29.6,54.2,0.546,19.3,24.4,0.789,12.1,31.4,43.5,26.8,11.0,5.8,15.4,21.9,117.2
21,22.0,Miami Heat,71,240.4,42.7,92.8,0.46,13.7,39.2,0.351,29.0,53.6,0.54,18.0,22.4,0.804,11.7,34.9,46.6,27.0,8.1,5.0,15.6,20.5,117.2
22,23.0,Memphis Grizzlies,70,240.7,43.2,90.6,0.476,14.0,38.7,0.361,29.2,51.9,0.563,18.3,23.4,0.784,12.4,33.4,45.8,27.4,8.6,5.1,15.6,20.1,118.7
23,24.0,Dallas Mavericks,71,242.1,44.7,94.1,0.475,12.7,36.6,0.346,32.0,57.5,0.557,16.7,21.7,0.768,12.1,34.4,46.5,28.2,9.0,5.3,13.1,20.9,118.7
24,25.0,New Orleans Pelicans,72,241.7,43.4,91.5,0.474,14.2,40.9,0.347,29.2,50.6,0.577,18.2,23.6,0.773,12.7,32.9,45.6,27.6,8.0,5.7,14.6,20.2,119.2
25,26.0,Chicago Bulls,70,241.1,44.2,93.3,0.474,13.9,37.8,0.369,30.3,55.5,0.546,17.8,22.9,0.778,11.1,34.2,45.4,28.4,8.8,5.5,12.7,18.4,120.2
26,27.0,Indiana Pacers,71,241.1,44.1,89.9,0.491,11.9,33.7,0.355,32.2,56.2,0.573,20.2,26.2,0.773,11.3,35.7,47.0,26.5,8.0,4.8,13.6,20.2,120.4
27,28.0,Sacramento Kings,72,241.0,44.1,89.4,0.494,13.5,36.2,0.373,30.6,53.1,0.576,19.3,24.6,0.784,11.2,33.3,44.5,27.9,8.6,4.9,14.0,18.4,121.0
28,29.0,Washington Wizards,71,241.1,44.5,92.4,0.482,13.6,37.3,0.365,30.9,55.1,0.561,21.5,26.9,0.798,13.5,34.6,48.1,29.0,9.8,5.3,13.7,17.7,124.1
29,30.0,Utah Jazz,71,242.1,44.2,90.5,0.489,15.3,41.3,0.37,28.9,49.2,0.589,21.1,27.1,0.778,11.9,33.3,45.2,30.3,9.2,5.9,14.5,20.5,124.8
30,,League Average,71,241.3,41.8,89.1,0.469,13.3,37.0,0.358,28.6,52.1,0.548,18.5,23.6,0.783,11.4,32.4,43.9,26.6,8.4,4.9,14.5,19.9,115.3
