,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
10,11.0,Orlando Magic,63,242.0,41.4,87.4,0.474,11.6,33.2,0.349,29.8,54.2,0.55,19.2,24.8,0.775,10.6,33.1,43.7,25.0,7.9,5.5,15.0,21.6,113.6
11,12.0,Golden State Warriors,63,241.2,41.8,88.7,0.472,12.7,35.9,0.354,29.2,52.8,0.552,17.5,21.9,0.8,11.8,33.2,45.0,26.7,8.7,4.2,15.9,18.3,113.9
12,13.0,Minnesota Timberwolves,64,241.2,41.3,89.3,0.463,12.4,34.4,0.359,28.9,54.9,0.527,19.5,25.2,0.773,11.2,31.9,43.1,25.9,8.2,3.9,15.1,20.8,114.5
13,14.0,Cleveland Cavaliers,64,241.2,41.2,89.1,0.462,13.9,37.6,0.37,27.3,51.5,0.529,18.6,23.4,0.793,11.6,32.2,43.8,26.7,8.7,4.4,15.7,20.5,114.8
14,15.0,Los Angeles Lakers,64,240.0,42.5,87.9,0.484,13.0,36.4,0.358,29.5,51.5,0.573,17.0,21.5,0.793,10.8,30.3,41.1,27.5,8.9,3.6,14.6,21.1,115.0
15,16.0,Brooklyn Nets,63,241.2,42.3,85.4,0.495,12.5,32.9,0.38,29.8,52.5,0.567,18.5,23.6,0.785,10.1,32.8,42.9,27.4,9.2,5.2,13.9,19.6,115.6
16,17.0,Milwaukee Bucks,63,241.2,41.1,88.1,0.466,14.5,39.7,0.367,26.6,48.5,0.548,19.0,24.4,0.778,11.2,33.7,44.9,27.5,8.5,4.2,13.1,17.9,115.8
17,18.0,Philadelphia 76ers,63,243.2,41.9,89.0,0.471,13.2,37.0,0.356,28.7,52.0,0.552,19.1,24.4,0.784,11.9,33.2,45.1,27.6,7.4,5.2,15.8,20.3,116.1
18,19.0,Miami Heat,65,240.4,42.5,93.3,0.455,13.8,39.7,0.347,28.7,53.7,0.536,17.7,22.0,0.805,12.0,35.0,47.0,27.0,8.1,5.2,15.5,20.1,116.5
19,20.0,Denver Nuggets,64,242.7,42.5,90.5,0.47,13.4,38.1,0.353,29.1,52.4,0.555,18.0,23.2,0.775,11.3,31.3,42.7,27.2,8.0,4.6,12.1,21.7,116.5
20,21.0,Atlanta Hawks,64,240.8,42.8,90.3,0.473,13.1,36.8,0.356,29.7,53.5,0.554,18.6,23.5,0.794,11.6,34.7,46.3,27.0,8.7,5.1,15.8,18.5,117.3
21,22.0,Dallas Mavericks,64,242.0,44.2,94.1,0.47,12.4,36.3,0.34,31.8,57.8,0.551,17.0,21.9,0.775,12.2,34.6,46.8,27.8,9.0,5.2,13.2,21.0,117.7
22,23.0,Memphis Grizzlies,62,240.8,42.9,90.8,0.472,14.0,38.9,0.36,28.9,52.0,0.556,18.1,23.1,0.782,12.1,33.2,45.3,27.2,8.6,5.0,15.4,20.1,117.8
23,24.0,Portland Trail Blazers,65,240.8,42.7,89.8,0.476,13.1,36.0,0.363,29.7,53.8,0.552,19.4,24.7,0.787,12.1,31.4,43.5,27.0,11.0,6.0,15.5,22.0,118.0
24,25.0,Chicago Bulls,64,240.8,44.1,93.3,0.473,13.9,37.7,0.368,30.3,55.6,0.545,17.7,22.7,0.777,11.1,34.3,45.4,28.3,8.8,5.4,12.6,18.5,119.8
25,26.0,Indiana Pacers,64,241.2,43.9,89.5,0.49,11.7,33.5,0.35,32.2,56.0,0.574,20.5,26.6,0.771,11.0,35.9,46.9,26.3,8.0,4.8,13.8,20.4,120.0
26,27.0,New Orleans Pelicans,66,241.9,43.6,91.6,0.476,14.4,41.2,0.349,29.2,50.4,0.58,18.6,23.9,0.779,12.6,33.0,45.6,28.0,7.8,5.9,14.7,20.3,120.2
27,28.0,Sacramento Kings,65,241.2,44.2,89.2,0.495,13.3,36.1,0.368,30.9,53.1,0.582,19.5,24.9,0.781,11.4,33.5,44.9,27.8,8.6,4.9,14.3,18.4,121.1
28,29.0,Washington Wizards,63,240.8,44.2,92.2,0.48,13.8,37.7,0.367,30.4,54.6,0.557,21.0,26.4,0.796,13.3,34.5,47.8,28.7,9.8,5.4,13.6,17.6,123.3
29,30.0,Utah Jazz,64,242.3,44.3,90.5,0.489,15.4,41.4,0.372,28.9,49.1,0.588,21.2,27.4,0.773,11.7,33.4,45.0,30.2,9.0,6.0,14.2,20.6,125.0
30,,League Average,64,241.4,41.8,89.1,0.468,13.2,37.0,0.358,28.5,52.1,0.547,18.5,23.6,0.783,11.4,32.5,44.0,26.6,8.4,4.9,14.6,19.9,115.2
