,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13,14.0,Charlotte Hornets,53,241.4,41.1,88.9,0.462,15.3,41.1,0.372,25.8,47.8,0.54,18.5,22.6,0.818,12.4,33.7,46.1,26.6,6.7,4.5,15.8,18.9,116.0
14,15.0,Portland Trail Blazers,53,240.9,40.9,90.7,0.451,14.3,42.1,0.339,26.6,48.6,0.548,19.8,25.6,0.773,14.0,31.8,45.8,24.5,8.1,4.8,17.1,20.2,115.8
15,16.0,Golden State Warriors,53,240.9,40.8,88.8,0.46,16.4,45.3,0.363,24.4,43.6,0.561,17.5,21.6,0.81,10.9,31.7,42.6,28.7,10.0,4.5,15.6,19.8,115.6
16,17.0,Memphis Grizzlies,51,241.0,41.6,90.9,0.457,13.5,38.5,0.35,28.1,52.5,0.536,18.6,23.4,0.797,11.8,33.6,45.5,28.7,8.0,5.1,15.3,19.9,115.3
17,18.0,Orlando Magic,51,241.5,41.1,88.7,0.463,11.3,33.3,0.34,29.7,55.4,0.537,21.6,27.2,0.797,11.3,32.3,43.5,26.3,8.5,5.2,14.0,21.0,115.1
18,19.0,Boston Celtics,53,240.9,42.5,91.3,0.466,15.3,42.4,0.362,27.2,48.9,0.556,14.7,18.5,0.793,12.8,32.6,45.4,23.8,7.6,5.2,12.1,20.0,115.1
19,20.0,Houston Rockets,51,243.4,42.7,90.5,0.472,11.3,30.6,0.368,31.5,60.0,0.524,18.5,24.5,0.753,16.0,32.8,48.8,24.8,9.0,5.7,15.3,18.7,115.1
20,21.0,New Orleans Pelicans,54,242.3,41.9,90.9,0.461,11.1,32.3,0.344,30.8,58.6,0.525,19.7,25.1,0.786,12.4,31.2,43.6,24.9,8.9,4.7,14.1,19.8,114.6
21,22.0,Dallas Mavericks,52,242.4,42.3,89.9,0.47,11.0,32.0,0.345,31.2,57.9,0.539,18.6,24.9,0.747,10.2,34.9,45.1,25.3,7.6,5.6,14.7,18.6,114.2
22,23.0,Toronto Raptors,54,241.9,42.4,89.6,0.474,11.5,33.5,0.345,30.9,56.1,0.551,17.8,22.8,0.779,11.4,31.7,43.1,29.5,8.5,4.9,14.0,21.0,114.1
23,24.0,Phoenix Suns,53,240.5,41.2,89.6,0.46,14.6,40.0,0.365,26.6,49.6,0.536,16.6,20.9,0.797,12.7,30.2,42.9,24.8,10.2,4.0,15.1,21.4,113.6
24,25.0,Los Angeles Clippers,52,241.4,39.6,82.5,0.479,12.8,34.9,0.367,26.8,47.6,0.562,20.5,24.5,0.835,9.4,31.3,40.7,23.6,8.5,4.6,15.3,18.8,112.4
25,26.0,Washington Wizards,52,241.0,41.3,90.2,0.458,12.8,36.2,0.355,28.4,54.1,0.526,16.7,21.7,0.77,11.6,31.9,43.5,25.2,7.7,6.0,15.7,21.1,112.1
26,27.0,Milwaukee Bucks,50,241.5,41.4,86.0,0.481,14.7,37.6,0.392,26.6,48.4,0.55,14.5,19.8,0.731,8.7,32.3,41.0,26.4,7.4,4.1,14.4,20.2,112.0
27,28.0,Sacramento Kings,54,241.4,41.1,88.3,0.466,10.5,30.2,0.349,30.6,58.1,0.527,17.9,23.2,0.773,10.8,30.4,41.1,25.1,8.2,4.5,14.5,20.4,110.8
28,29.0,Indiana Pacers,53,240.9,39.9,89.2,0.447,12.6,36.5,0.345,27.3,52.7,0.518,18.2,23.7,0.768,10.5,32.2,42.7,25.9,7.4,4.8,14.3,21.9,110.6
29,30.0,Brooklyn Nets,51,241.5,37.8,85.1,0.444,13.7,40.4,0.341,24.1,44.7,0.538,18.0,23.1,0.776,11.1,29.4,40.5,25.4,7.5,4.2,15.5,20.2,107.3
30,,League Average,53,241.5,41.9,89.3,0.469,13.3,37.0,0.359,28.6,52.3,0.547,18.6,23.7,0.784,11.5,32.5,44.0,26.6,8.4,4.9,14.6,20.1,115.6
