,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
20,21.0,Milwaukee Bucks,77,241.0,41.6,87.9,0.473,14.8,39.6,0.374,26.8,48.3,0.554,18.8,24.1,0.781,11.1,33.6,44.8,27.9,8.6,4.2,13.1,17.6,116.9
21,22.0,Miami Heat,78,240.3,43.2,93.1,0.464,14.0,39.3,0.356,29.2,53.8,0.543,18.1,22.5,0.807,11.6,35.0,46.6,27.4,7.9,5.0,15.2,20.5,118.4
22,23.0,Dallas Mavericks,77,242.3,44.7,93.8,0.477,12.9,36.7,0.351,31.9,57.1,0.558,17.0,22.1,0.768,11.9,34.7,46.7,28.4,8.9,5.3,13.4,21.2,119.3
23,24.0,New Orleans Pelicans,78,241.6,43.6,91.5,0.476,14.2,40.5,0.35,29.4,51.0,0.576,18.1,23.3,0.775,12.7,33.0,45.7,27.9,8.0,5.8,14.5,20.1,119.4
24,25.0,Memphis Grizzlies,77,240.6,43.5,90.7,0.48,14.0,38.7,0.363,29.5,52.0,0.567,18.5,23.7,0.782,12.7,33.6,46.3,27.9,8.7,5.3,15.6,19.9,119.6
25,26.0,Indiana Pacers,77,241.0,44.3,90.3,0.491,12.1,33.8,0.358,32.2,56.5,0.57,20.1,26.0,0.772,11.3,35.4,46.6,26.5,8.0,4.8,13.5,20.0,120.8
26,27.0,Sacramento Kings,78,241.0,44.0,88.9,0.495,13.7,36.3,0.377,30.3,52.7,0.576,19.2,24.5,0.785,11.1,33.1,44.2,28.0,8.6,4.8,13.9,18.3,120.9
27,28.0,Chicago Bulls,77,241.0,44.9,93.8,0.478,14.1,38.2,0.369,30.8,55.6,0.554,17.8,22.9,0.776,11.1,34.4,45.5,28.9,9.0,5.5,12.6,18.7,121.6
28,29.0,Washington Wizards,77,241.0,44.8,92.2,0.487,13.6,37.1,0.367,31.3,55.1,0.567,21.4,27.0,0.794,13.2,34.7,47.9,29.3,9.7,5.5,13.7,17.7,124.7
29,30.0,Utah Jazz,78,241.9,44.7,90.7,0.492,15.3,41.1,0.371,29.4,49.6,0.593,21.0,27.1,0.774,11.9,33.7,45.6,30.6,9.2,5.8,14.4,20.5,125.6
30,,League Average,77,241.3,41.9,89.1,0.47,13.3,37.0,0.359,28.6,52.1,0.549,18.5,23.6,0.783,11.4,32.4,43.8,26.7,8.4,4.9,14.5,19.9,115.5
