,Unnamed: 0,Player,Team,G,Par,Stocks,eFG%,MP,PER,TS%,WS,BPM,VORP,Team_Win%,Team_G,Share,Games_Played_PCT,Year
39,42,Cuttino Mobley,Houston Rockets,73.0,24.5,1.8,0.486,3044.0,14.7,0.537,6.9,0.2,1.7,0.5244,82.0,0.0,0.8902,2003
40,43,Zydrunas Ilgauskas,Cleveland Cavaliers,81.0,26.3,2.6,0.441,2432.0,19.4,0.516,5.0,-0.3,1.0,0.2073,82.0,0.0,0.9878,2003
41,44,Jason Terry,Atlanta Hawks,81.0,28.0,1.8,0.498,3081.0,18.2,0.549,7.4,1.8,3.0,0.4268,82.0,0.0,0.9878,2003
42,46,Corey Maggette,Los Angeles Clippers,64.0,23.7,1.2,0.484,2006.0,17.4,0.564,5.0,0.4,1.2,0.3293,82.0,0.0,0.7805,2003
43,47,Kenyon Martin,New Jersey Nets,77.0,27.4,2.2,0.475,2628.0,16.9,0.511,7.1,1.0,2.0,0.5976,82.0,0.0,0.939,2003
44,48,David Wesley,New Orleans Hornets,73.0,22.5,1.6,0.498,2710.0,15.1,0.533,7.0,1.1,2.1,0.5732,82.0,0.0,0.8902,2003
45,49,Latrell Sprewell,New York Knicks,74.0,24.8,1.7,0.462,2859.0,14.3,0.497,3.2,0.1,1.5,0.4512,82.0,0.0,0.9024,2003
46,50,Chauncey Billups,Detroit Pistons,74.0,23.8,1.1,0.506,2327.0,20.4,0.582,9.9,4.6,3.8,0.6098,82.0,0.0,0.9024,2003
47,52,Keith Van Horn,Philadelphia 76ers,74.0,24.3,1.3,0.516,2337.0,17.3,0.556,6.5,0.3,1.4,0.5854,82.0,0.0,0.9024,2003
48,53,Mike Miller,Memphis Grizzlies,65.0,23.4,0.9,0.498,2186.0,14.7,0.537,4.0,-0.2,1.0,0.3415,82.0,0.0,0.7927,2003
49,54,Jason Richardson,Golden State Warriors,82.0,23.2,1.4,0.463,2698.0,14.8,0.501,3.7,-0.5,1.0,0.4634,82.0,0.0,1.0,2003
50,55,Richard Jefferson,New Jersey Nets,80.0,24.4,1.6,0.504,2879.0,16.6,0.563,9.9,1.5,2.5,0.5976,82.0,0.0,0.9756,2003
51,56,Tony Parker,San Antonio Spurs,82.0,23.4,0.9,0.503,2774.0,16.5,0.542,7.7,0.5,1.7,0.7317,82.0,0.0,1.0,2003
52,57,Metta World Peace,Indiana Pacers,69.0,23.6,3.0,0.47,2317.0,17.6,0.529,7.2,3.2,3.1,0.5854,82.0,0.0,0.8415,2003
53,58,Caron Butler,Miami Heat,78.0,23.2,2.2,0.432,2858.0,15.1,0.502,5.1,0.5,1.8,0.3049,82.0,0.0,0.9512,2003
54,60,Bonzi Wells,Portland Trail Blazers,75.0,23.8,1.8,0.461,2396.0,15.7,0.505,4.0,-0.2,1.1,0.6098,82.0,0.0,0.9146,2003
55,61,Michael Redd,Milwaukee Bucks,82.0,21.0,1.4,0.562,2316.0,21.0,0.59,8.0,3.9,3.4,0.5122,82.0,0.0,1.0,2003
56,64,Desmond Mason,Milwaukee Bucks,80.0,22.8,1.2,0.46,2763.0,15.2,0.502,5.2,-1.4,0.4,0.5122,82.0,0.0,0.9756,2003
57,66,Troy Hudson,Minnesota Timberwolves,79.0,22.2,0.9,0.479,2600.0,15.2,0.531,5.1,-0.3,1.1,0.622,82.0,0.0,0.9634,2003
58,67,Morris Peterson,Toronto Raptors,82.0,20.8,1.5,0.446,2949.0,12.6,0.488,3.2,-1.8,0.1,0.2927,82.0,0.0,1.0,2003
59,68,Kurt Thomas,New York Knicks,81.0,23.9,2.2,0.484,2577.0,16.7,0.511,5.4,0.1,1.3,0.4512,82.0,0.0,0.9878,2003
60,69,Derek Anderson,Portland Trail Blazers,76.0,21.7,1.4,0.496,2556.0,16.9,0.556,8.1,2.3,2.8,0.6098,82.0,0.0,0.9268,2003
61,71,Andre Miller,Los Angeles Clippers,80.0,24.3,1.3,0.419,2913.0,15.2,0.495,4.6,-1.1,0.6,0.3293,82.0,0.0,0.9756,2003
62,72,Yao Ming,Houston Rockets,82.0,23.4,2.2,0.499,2382.0,20.6,0.57,8.7,2.2,2.5,0.5244,82.0,0.0,1.0,2003
63,73,Amar'e Stoudemire,Phoenix Suns,82.0,23.3,1.9,0.473,2570.0,16.2,0.53,6.2,-1.4,0.4,0.5366,82.0,0.0,1.0,2003
64,74,Donyell Marshall,Chicago Bulls,78.0,24.2,2.3,0.477,2378.0,18.4,0.513,6.0,1.3,1.9,0.3659,82.0,0.0,0.9512,2003
65,76,Tim Thomas,Milwaukee Bucks,80.0,19.5,1.5,0.495,2358.0,14.3,0.527,2.9,-2.2,-0.1,0.5122,82.0,0.0,0.9756,2003
66,77,Alvin Williams,Toronto Raptors,78.0,21.6,1.7,0.464,2638.0,16.7,0.508,5.5,0.4,1.6,0.2927,82.0,0.0,0.9512,2003
67,78,Brad Miller,Indiana Pacers,73.0,24.0,1.5,0.497,2270.0,19.3,0.579,9.6,3.0,2.9,0.5854,82.0,0.0,0.8902,2003
68,80,Eric Snow,Philadelphia 76ers,82.0,23.2,1.7,0.456,3108.0,15.6,0.546,8.4,0.7,2.1,0.5854,82.0,0.0,1.0,2003
69,81,Larry Hughes,Washington Wizards,67.0,20.5,1.7,0.487,2137.0,15.5,0.521,3.7,0.2,1.2,0.4512,82.0,0.0,0.8171,2003
70,82,Reggie Miller,Indiana Pacers,70.0,17.5,1.0,0.53,2117.0,15.9,0.597,7.4,2.3,2.3,0.5854,82.0,0.0,0.8537,2003
71,84,Nick Van Exel,Dallas Mavericks,73.0,19.6,0.7,0.483,2026.0,15.6,0.51,4.0,0.2,1.1,0.7317,82.0,0.0,0.8902,2003
72,85,Gordan Giriček,Orlando Magic,76.0,17.2,0.8,0.489,2148.0,12.1,0.529,1.6,-2.9,-0.5,0.5122,82.0,0.0,0.9268,2003
73,87,Al Harrington,Indiana Pacers,82.0,19.9,1.3,0.441,2467.0,12.4,0.493,3.9,-2.8,-0.5,0.5854,82.0,0.0,1.0,2003
74,88,Clifford Robinson,Detroit Pistons,81.0,19.4,2.2,0.444,2825.0,12.4,0.477,4.4,0.0,1.4,0.6098,82.0,0.0,0.9878,2003
75,89,Jason Williams,Memphis Grizzlies,76.0,23.2,1.3,0.471,2407.0,17.1,0.501,4.7,1.2,1.9,0.3415,82.0,0.0,0.9268,2003
76,90,Andrei Kirilenko,Utah Jazz,80.0,19.0,3.7,0.519,2213.0,21.1,0.598,9.2,5.8,4.4,0.5732,82.0,0.0,0.9756,2003
77,91,Corliss Williamson,Detroit Pistons,82.0,17.7,0.8,0.454,2061.0,15.7,0.515,4.9,-1.8,0.1,0.6098,82.0,0.0,1.0,2003
78,92,Stephen Jackson,San Antonio Spurs,80.0,17.7,2.0,0.493,2254.0,14.5,0.526,4.8,0.9,1.7,0.7317,82.0,0.0,0.9756,2003
79,94,Troy Murphy,Golden State Warriors,79.0,23.2,1.2,0.453,2510.0,15.9,0.526,6.4,-0.7,0.8,0.4634,82.0,0.0,0.9634,2003
80,97,Rasho Nesterović,Minnesota Timberwolves,77.0,19.2,2.0,0.525,2337.0,14.7,0.536,5.2,-0.1,1.1,0.622,82.0,0.0,0.939,2003
81,99,James Posey,Houston Rockets,83.0,18.1,1.5,0.457,2518.0,13.5,0.519,5.4,0.6,1.7,0.5244,82.0,0.0,1.0122,2003
82,101,John Stockton,Utah Jazz,82.0,21.0,1.9,0.505,2275.0,21.0,0.577,9.0,5.0,4.0,0.5732,82.0,0.0,1.0,2003
83,102,P.J. Brown,New Orleans Hornets,78.0,21.6,1.9,0.531,2609.0,17.6,0.592,10.2,2.5,3.0,0.5732,82.0,0.0,0.9512,2003
84,104,Pat Garrity,Orlando Magic,81.0,16.0,1.0,0.528,2584.0,11.2,0.551,4.9,-1.0,0.7,0.5122,82.0,0.0,0.9878,2003
85,107,Derek Fisher,Los Angeles Lakers,82.0,17.0,1.3,0.492,2829.0,11.9,0.52,5.2,-1.3,0.5,0.6098,82.0,0.0,1.0,2003
86,108,Nenê,Denver Nuggets,80.0,18.5,2.4,0.519,2258.0,15.4,0.545,5.0,0.8,1.6,0.2073,82.0,0.0,0.9756,2003
87,110,Brent Barry,Seattle SuperSonics,75.0,19.4,1.7,0.56,2480.0,15.8,0.597,7.3,2.6,2.9,0.4878,82.0,0.0,0.9146,2003
88,111,Brian Grant,Miami Heat,82.0,21.8,1.4,0.509,2641.0,15.6,0.552,7.7,-0.4,1.1,0.3049,82.0,0.0,1.0,2003
89,113,Jamaal Magloire,New Orleans Hornets,82.0,20.2,2.0,0.48,2443.0,15.4,0.541,6.7,-1.2,0.5,0.5732,82.0,0.0,1.0,2003
90,116,Carlos Boozer,Cleveland Cavaliers,81.0,18.8,1.3,0.536,2049.0,17.9,0.577,5.9,0.0,1.0,0.2073,82.0,0.0,0.9878,2003
91,117,Vlade Divac,Sacramento Kings,80.0,20.5,2.3,0.47,2384.0,15.6,0.519,7.0,2.1,2.5,0.7195,82.0,0.0,0.9756,2003
92,119,Joe Johnson,Phoenix Suns,82.0,15.6,1.0,0.444,2255.0,11.6,0.472,2.8,-1.4,0.4,0.5366,82.0,0.0,1.0,2003
93,120,Jumaine Jones,Cleveland Cavaliers,80.0,16.3,1.1,0.512,2204.0,12.3,0.525,2.9,-1.5,0.3,0.2073,82.0,0.0,0.9756,2003
94,121,Shane Battier,Memphis Grizzlies,78.0,15.4,2.4,0.559,2383.0,15.0,0.597,6.2,2.3,2.5,0.3415,82.0,0.0,0.9512,2003
95,126,Jerome Williams,Toronto Raptors,71.0,20.2,2.0,0.5,2346.0,15.6,0.525,5.4,-0.3,1.0,0.2927,82.0,0.0,0.8659,2003
96,127,Malik Allen,Miami Heat,80.0,15.6,1.5,0.424,2318.0,9.9,0.455,0.9,-4.4,-1.4,0.3049,82.0,0.0,0.9756,2003
97,129,Darrell Armstrong,Orlando Magic,82.0,16.9,1.8,0.47,2350.0,14.6,0.53,4.9,0.9,1.7,0.5122,82.0,0.0,1.0,2003
98,130,Doug Christie,Sacramento Kings,80.0,18.4,2.8,0.545,2710.0,15.0,0.59,8.9,3.2,3.6,0.7195,82.0,0.0,0.9756,2003
99,136,Darius Miles,Cleveland Cavaliers,67.0,17.2,2.0,0.41,2008.0,9.7,0.435,-1.3,-3.7,-0.9,0.2073,82.0,0.0,0.8171,2003
100,137,Howard Eisley,New York Knicks,82.0,16.8,1.0,0.521,2243.0,14.1,0.552,4.5,0.4,1.3,0.4512,82.0,0.0,1.0,2003
101,138,Eric Williams,Boston Celtics,82.0,15.5,1.2,0.474,2350.0,13.1,0.538,6.0,-0.9,0.7,0.5366,82.0,0.0,1.0,2003
102,139,Rick Fox,Los Angeles Lakers,76.0,16.6,1.1,0.506,2181.0,11.9,0.523,3.6,-1.0,0.6,0.6098,82.0,0.0,0.9268,2003
103,140,Aaron McKie,Philadelphia 76ers,80.0,16.9,1.7,0.457,2374.0,13.7,0.497,5.1,1.1,1.9,0.5854,82.0,0.0,0.9756,2003
104,144,Kendall Gill,Minnesota Timberwolves,82.0,13.6,1.2,0.436,2068.0,10.6,0.477,1.9,-2.8,-0.4,0.622,82.0,0.0,1.0,2003
105,145,Theo Ratliff,Atlanta Hawks,81.0,17.1,3.9,0.464,2518.0,13.8,0.512,4.0,-0.7,0.8,0.4268,82.0,0.0,0.9878,2003
106,146,Calbert Cheaney,Utah Jazz,81.0,14.1,1.0,0.507,2351.0,9.8,0.514,2.8,-2.6,-0.4,0.5732,82.0,0.0,0.9878,2003
107,155,Christian Laettner,Washington Wizards,76.0,18.0,1.6,0.496,2215.0,16.1,0.545,6.6,2.0,2.2,0.4512,82.0,0.0,0.9268,2003
108,163,Jamaal Tinsley,Indiana Pacers,73.0,18.9,1.9,0.437,2237.0,13.4,0.468,3.7,0.0,1.1,0.5854,82.0,0.0,0.8902,2003
109,168,Anthony Peeler,Minnesota Timberwolves,82.0,13.6,1.1,0.485,2245.0,11.0,0.499,3.4,-0.6,0.7,0.622,82.0,0.0,1.0,2003
110,175,Dale Davis,Portland Trail Blazers,78.0,15.8,1.6,0.541,2282.0,14.5,0.566,6.9,0.6,1.5,0.6098,82.0,0.0,0.9512,2003
111,179,Anthony Mason,Milwaukee Bucks,65.0,16.8,0.7,0.486,2119.0,11.3,0.524,3.1,-1.4,0.3,0.5122,82.0,0.0,0.7927,2003
112,182,Bruce Bowen,San Antonio Spurs,82.0,11.4,1.3,0.571,2566.0,9.1,0.563,5.1,0.2,1.4,0.7317,82.0,0.0,1.0,2003
113,190,Ben Wallace,Detroit Pistons,73.0,23.9,4.6,0.482,2873.0,17.2,0.486,10.6,3.9,4.3,0.6098,82.0,0.028,0.8902,2003
114,202,Clarence Weatherspoon,New York Knicks,79.0,15.1,1.4,0.449,2024.0,14.5,0.522,5.5,0.0,1.0,0.4512,82.0,0.0,0.9634,2003
115,204,Robert Horry,Los Angeles Lakers,80.0,15.8,2.0,0.44,2343.0,12.4,0.488,4.8,0.6,1.6,0.6098,82.0,0.0,0.9756,2003
116,248,Junior Harrington,Denver Nuggets,82.0,11.5,1.2,0.369,2003.0,6.4,0.405,-0.4,-5.1,-1.6,0.2073,82.0,0.0,1.0,2003
0,0,Tracy McGrady,Orlando Magic,67.0,39.5,2.0,0.473,2675.0,25.3,0.526,8.4,6.4,5.7,0.2561,82.0,0.0,0.8171,2004
1,2,Kevin Garnett,Minnesota Timberwolves,82.0,43.1,3.7,0.502,3231.0,29.4,0.547,18.3,10.2,10.0,0.7073,82.0,0.991,1.0,2004
2,3,Peja Stojaković,Sacramento Kings,81.0,32.6,1.5,0.566,3264.0,21.8,0.624,13.5,3.9,4.9,0.6707,82.0,0.228,0.9878,2004
3,4,Kobe Bryant,Los Angeles Lakers,65.0,34.6,2.1,0.468,2447.0,23.7,0.551,10.7,5.6,4.7,0.6829,82.0,0.172,0.7927,2004
4,6,Paul Pierce,Boston Celtics,80.0,34.6,2.3,0.441,3099.0,19.4,0.517,7.1,2.0,3.2,0.439,82.0,0.0,0.9756,2004
5,7,Baron Davis,New Orleans Hornets,67.0,34.7,2.8,0.462,2686.0,20.7,0.492,7.5,5.2,4.8,0.5,82.0,0.003,0.8171,2004
6,8,Vince Carter,Toronto Raptors,73.0,32.1,2.1,0.449,2785.0,20.0,0.501,6.0,3.6,3.9,0.4024,82.0,0.0,0.8902,2004
7,9,Tim Duncan,San Antonio Spurs,69.0,37.8,3.6,0.502,2527.0,27.1,0.534,13.1,8.5,6.7,0.6951,82.0,0.582,0.8415,2004
8,10,Dirk Nowitzki,Dallas Mavericks,77.0,33.2,2.6,0.5,2915.0,22.5,0.561,11.5,3.8,4.3,0.6341,82.0,0.003,0.939,2004
9,11,Michael Redd,Milwaukee Bucks,82.0,29.0,1.1,0.484,3021.0,19.9,0.544,9.7,2.5,3.5,0.5,82.0,0.001,1.0,2004
10,12,Shaquille O'Neal,Los Angeles Lakers,67.0,35.9,3.0,0.584,2464.0,24.4,0.578,9.9,4.8,4.1,0.6829,82.0,0.145,0.8171,2004
11,13,Carmelo Anthony,Denver Nuggets,82.0,29.9,1.7,0.449,2995.0,17.6,0.509,6.1,0.1,1.6,0.5244,82.0,0.001,1.0,2004
12,14,LeBron James,Cleveland Cavaliers,79.0,32.3,2.3,0.438,3122.0,18.3,0.488,5.1,1.7,2.9,0.4268,82.0,0.009,0.9634,2004
13,16,Corey Maggette,Los Angeles Clippers,73.0,29.7,1.1,0.485,2628.0,20.1,0.586,8.6,2.1,2.7,0.3415,82.0,0.0,0.8902,2004
14,18,Stephon Marbury,New York Knicks,81.0,32.3,1.7,0.463,3254.0,20.4,0.519,9.1,3.2,4.3,0.4756,82.0,0.0,0.9878,2004
15,19,Jermaine O'Neal,Indiana Pacers,78.0,32.2,3.4,0.435,2788.0,21.1,0.489,9.0,2.4,3.1,0.7439,82.0,0.425,0.9512,2004
16,20,Zach Randolph,Portland Trail Blazers,81.0,32.6,1.3,0.485,3067.0,19.6,0.528,7.1,-0.5,1.2,0.5,82.0,0.0,0.9878,2004
17,21,Elton Brand,Los Angeles Clippers,69.0,33.6,3.1,0.493,2670.0,23.2,0.567,9.7,4.0,4.0,0.3415,82.0,0.0,0.8415,2004
18,22,Sam Cassell,Minnesota Timberwolves,81.0,30.4,1.5,0.517,2838.0,22.8,0.566,12.1,4.4,4.6,0.7073,82.0,0.003,0.9878,2004
19,24,Shawn Marion,Phoenix Suns,79.0,31.0,3.4,0.474,3217.0,19.9,0.513,9.1,3.6,4.6,0.3537,82.0,0.0,0.9634,2004
20,25,Larry Hughes,Washington Wizards,61.0,26.5,2.0,0.437,2061.0,17.6,0.496,3.8,0.9,1.5,0.3049,82.0,0.0,0.7439,2004
21,26,Jason Richardson,Golden State Warriors,78.0,28.3,1.6,0.468,2936.0,16.8,0.504,5.2,0.5,1.9,0.4512,82.0,0.0,0.9512,2004
22,28,Michael Finley,Dallas Mavericks,72.0,26.0,1.7,0.508,2778.0,17.8,0.539,7.6,1.8,2.7,0.6341,82.0,0.0,0.878,2004
23,30,Richard Jefferson,New Jersey Nets,82.0,28.0,1.4,0.519,3133.0,18.1,0.573,11.0,2.3,3.4,0.5732,82.0,0.0,1.0,2004
24,31,Mike Bibby,Sacramento Kings,82.0,27.2,1.6,0.514,2980.0,19.3,0.564,9.3,2.4,3.3,0.6707,82.0,0.0,1.0,2004
25,32,Metta World Peace,Indiana Pacers,73.0,27.3,2.8,0.455,2714.0,18.2,0.511,8.0,3.5,3.8,0.7439,82.0,0.0,0.8902,2004
26,33,Stephen Jackson,Atlanta Hawks,80.0,25.8,2.1,0.483,2940.0,16.1,0.521,4.4,0.1,1.5,0.3415,82.0,0.0,0.9756,2004
27,34,Rashard Lewis,Seattle SuperSonics,80.0,26.5,1.9,0.494,2931.0,17.5,0.527,6.5,1.0,2.2,0.4512,82.0,0.0,0.9756,2004
28,35,Pau Gasol,Memphis Grizzlies,78.0,27.9,2.3,0.484,2458.0,21.7,0.542,8.1,2.9,3.0,0.6098,82.0,0.0,0.9512,2004
29,36,Richard Hamilton,Detroit Pistons,78.0,25.2,1.5,0.462,2772.0,16.8,0.522,8.1,1.2,2.3,0.6585,82.0,0.0,0.9512,2004
30,37,Yao Ming,Houston Rockets,82.0,28.0,2.2,0.522,2692.0,21.9,0.586,11.4,2.8,3.2,0.5488,82.0,0.001,1.0,2004
31,38,Jamal Crawford,Chicago Bulls,80.0,25.9,1.8,0.449,2811.0,15.9,0.486,4.1,1.4,2.4,0.2805,82.0,0.0,0.9756,2004
32,39,Eddie Jones,Miami Heat,81.0,24.3,1.5,0.486,2998.0,16.7,0.538,9.1,2.5,3.4,0.5122,82.0,0.0,0.9878,2004
33,40,Quentin Richardson,Los Angeles Clippers,65.0,25.7,1.3,0.454,2338.0,15.1,0.484,2.4,-0.8,0.7,0.3415,82.0,0.0,0.7927,2004
34,41,Lamar Odom,Miami Heat,80.0,30.9,2.0,0.457,3003.0,18.5,0.516,8.4,2.9,3.8,0.5122,82.0,0.0,0.9756,2004
35,42,Juwan Howard,Orlando Magic,81.0,26.0,1.0,0.453,2877.0,15.6,0.513,3.6,-2.9,-0.6,0.2561,82.0,0.0,0.9878,2004
36,43,Chauncey Billups,Detroit Pistons,78.0,26.1,1.2,0.459,2758.0,18.6,0.55,11.3,3.6,3.9,0.6585,82.0,0.0,0.9512,2004
37,44,Latrell Sprewell,Minnesota Timberwolves,82.0,24.1,1.4,0.448,3100.0,14.7,0.493,5.7,-0.3,1.3,0.7073,82.0,0.0,1.0,2004
38,45,Jason Terry,Atlanta Hawks,81.0,26.3,1.7,0.478,3018.0,16.2,0.519,5.1,0.3,1.7,0.3415,82.0,0.0,0.9878,2004
39,46,Joe Johnson,Phoenix Suns,82.0,25.8,1.4,0.462,3331.0,13.9,0.491,3.3,-1.3,0.6,0.3537,82.0,0.0,1.0,2004
40,47,Kenyon Martin,New Jersey Nets,65.0,28.7,2.8,0.492,2252.0,18.7,0.528,6.7,1.9,2.2,0.5732,82.0,0.0,0.7927,2004
41,48,Steve Francis,Houston Rockets,79.0,28.3,2.2,0.436,3194.0,15.8,0.501,7.1,1.4,2.7,0.5488,82.0,0.0,0.9634,2004
42,50,Andrei Kirilenko,Utah Jazz,78.0,27.7,4.7,0.479,2895.0,22.6,0.559,11.6,7.9,7.2,0.5122,82.0,0.002,0.9512,2004
43,51,Shareef Abdur-Rahim,Portland Trail Blazers,85.0,25.8,1.2,0.48,2684.0,19.9,0.557,8.1,1.6,2.4,0.5,82.0,0.0,1.0366,2004
44,53,Dwyane Wade,Miami Heat,61.0,24.7,2.0,0.475,2126.0,17.6,0.53,4.6,1.4,1.9,0.5122,82.0,0.0,0.7439,2004
45,54,Keith Van Horn,Milwaukee Bucks,72.0,24.8,1.4,0.506,2340.0,17.8,0.564,6.3,1.2,1.9,0.5,82.0,0.0,0.878,2004
46,55,Rasheed Wallace,Detroit Pistons,68.0,25.1,2.7,0.478,2390.0,17.8,0.51,6.2,2.3,2.6,0.6585,82.0,0.0,0.8293,2004
47,56,Cuttino Mobley,Houston Rockets,80.0,23.5,1.7,0.501,3229.0,14.1,0.535,7.6,1.4,2.8,0.5488,82.0,0.0,0.9756,2004
48,57,Jalen Rose,Toronto Raptors,66.0,24.5,1.1,0.439,2497.0,12.4,0.485,1.5,-2.6,-0.4,0.4024,82.0,0.0,0.8049,2004
49,58,Carlos Boozer,Cleveland Cavaliers,75.0,28.9,1.7,0.524,2592.0,20.8,0.567,9.4,2.1,2.7,0.4268,82.0,0.0,0.9146,2004
50,59,Jason Kidd,New Jersey Nets,67.0,31.1,2.0,0.433,2450.0,19.7,0.485,7.2,4.7,4.2,0.5732,82.0,0.014,0.8171,2004
51,60,Zydrunas Ilgauskas,Cleveland Cavaliers,81.0,24.7,3.0,0.484,2539.0,20.2,0.541,7.8,0.9,1.9,0.4268,82.0,0.0,0.9878,2004
52,61,Antawn Jamison,Dallas Mavericks,82.0,22.0,1.4,0.543,2376.0,21.2,0.581,9.0,1.7,2.2,0.6341,82.0,0.0,1.0,2004
53,62,Andre Miller,Denver Nuggets,82.0,25.4,2.0,0.463,2838.0,18.8,0.541,8.8,2.5,3.3,0.5244,82.0,0.0,1.0,2004
54,63,Donyell Marshall,Toronto Raptors,82.0,26.1,2.6,0.525,2988.0,18.9,0.548,10.4,2.7,3.6,0.4024,82.0,0.0,1.0,2004
55,64,Tim Thomas,New York Knicks,66.0,21.4,1.3,0.491,2089.0,15.1,0.534,4.1,0.2,1.1,0.4756,82.0,0.0,0.8049,2004
56,65,Eddy Curry,Chicago Bulls,73.0,21.8,1.4,0.497,2154.0,14.8,0.538,3.0,-2.8,-0.5,0.2805,82.0,0.0,0.8902,2004
57,66,Tony Parker,San Antonio Spurs,75.0,23.4,0.9,0.48,2577.0,15.7,0.516,7.5,0.8,1.8,0.6951,82.0,0.0,0.9146,2004
58,67,Gary Payton,Los Angeles Lakers,82.0,24.3,1.4,0.498,2825.0,17.3,0.528,8.1,2.0,2.9,0.6829,82.0,0.0,1.0,2004
59,68,Steve Nash,Dallas Mavericks,78.0,26.3,1.0,0.531,2612.0,20.5,0.59,8.8,2.5,3.0,0.6341,82.0,0.0,0.9512,2004
60,69,Ricky Davis,Boston Celtics,79.0,22.2,1.5,0.497,2474.0,16.1,0.533,4.4,0.1,1.3,0.439,82.0,0.0,0.9634,2004
61,70,Desmond Mason,Milwaukee Bucks,82.0,20.7,1.0,0.477,2534.0,15.7,0.552,5.7,-0.4,1.0,0.5,82.0,0.0,1.0,2004
62,71,Voshon Lenard,Denver Nuggets,73.0,19.0,1.0,0.479,2233.0,13.5,0.512,4.0,-1.4,0.3,0.5244,82.0,0.0,0.8902,2004
63,72,Brad Miller,Sacramento Kings,72.0,28.7,2.1,0.518,2621.0,19.4,0.579,10.0,3.1,3.4,0.6707,82.0,0.0,0.878,2004
64,73,Antoine Walker,Dallas Mavericks,82.0,26.8,1.6,0.464,2840.0,15.8,0.475,3.9,0.5,1.8,0.6341,82.0,0.0,1.0,2004
65,74,David Wesley,New Orleans Hornets,61.0,19.1,1.4,0.446,2001.0,12.6,0.483,2.8,-1.5,0.2,0.5,82.0,0.0,0.7439,2004
66,77,James Posey,Memphis Grizzlies,82.0,20.1,2.2,0.551,2451.0,18.8,0.614,10.0,3.7,3.5,0.6098,82.0,0.0,1.0,2004
67,79,Jamaal Magloire,New Orleans Hornets,82.0,24.9,1.7,0.473,2777.0,16.5,0.551,7.6,-1.6,0.3,0.5,82.0,0.0,1.0,2004
68,80,Kenny Thomas,Philadelphia 76ers,74.0,25.2,1.5,0.469,2699.0,15.9,0.527,6.6,-0.7,0.9,0.4024,82.0,0.0,0.9024,2004
69,81,Damon Stoudamire,Portland Trail Blazers,82.0,23.3,1.3,0.477,3118.0,14.8,0.508,5.9,0.2,1.7,0.5,82.0,0.0,1.0,2004
70,82,Al Harrington,Indiana Pacers,79.0,21.4,1.3,0.475,2441.0,14.9,0.514,5.9,-0.7,0.8,0.7439,82.0,0.0,0.9634,2004
71,84,Kerry Kittles,New Jersey Nets,82.0,19.6,2.0,0.503,2842.0,14.7,0.526,7.6,1.6,2.6,0.5732,82.0,0.0,1.0,2004
72,85,Jim Jackson,Houston Rockets,80.0,21.8,1.4,0.514,3119.0,12.2,0.54,6.6,0.6,2.1,0.5488,82.0,0.0,0.9756,2004
73,86,Manu Ginóbili,San Antonio Spurs,77.0,21.1,2.0,0.474,2260.0,18.5,0.536,9.1,4.7,3.8,0.6951,82.0,0.0,0.939,2004
74,87,Carlos Arroyo,Utah Jazz,71.0,20.2,1.0,0.466,2008.0,16.8,0.517,4.7,0.9,1.5,0.5122,82.0,0.0,0.8659,2004
75,89,Ronald Murray,Seattle SuperSonics,82.0,17.4,1.3,0.462,2021.0,15.4,0.497,1.7,-1.2,0.4,0.4512,82.0,0.0,1.0,2004
76,90,Erick Dampier,Golden State Warriors,74.0,25.1,2.3,0.535,2403.0,20.1,0.573,8.9,1.0,1.8,0.4512,82.0,0.0,0.9024,2004
77,92,Kirk Hinrich,Chicago Bulls,76.0,22.2,1.6,0.474,2706.0,13.1,0.51,4.1,-0.8,0.8,0.2805,82.0,0.0,0.9268,2004
78,93,Vladimir Radmanović,Seattle SuperSonics,77.0,19.1,1.5,0.511,2321.0,15.1,0.533,4.2,0.8,1.6,0.4512,82.0,0.0,0.939,2004
79,94,Jeff McInnis,Cleveland Cavaliers,70.0,20.4,1.1,0.478,2365.0,15.1,0.511,4.9,-0.5,0.9,0.4268,82.0,0.0,0.8537,2004
80,95,Nenê,Denver Nuggets,77.0,20.5,2.0,0.53,2504.0,14.8,0.578,6.1,-0.3,1.1,0.5244,82.0,0.0,0.939,2004
81,96,Clifford Robinson,Golden State Warriors,82.0,19.0,1.7,0.447,2846.0,10.8,0.473,2.0,-1.1,0.6,0.4512,82.0,0.0,1.0,2004
82,97,Mike Dunleavy,Golden State Warriors,75.0,20.5,1.1,0.514,2336.0,15.1,0.547,5.2,1.3,2.0,0.4512,82.0,0.0,0.9146,2004
83,98,Drew Gooden,Orlando Magic,79.0,19.2,1.7,0.451,2134.0,15.6,0.484,1.9,-2.5,-0.2,0.2561,82.0,0.0,0.9634,2004
84,99,Chris Bosh,Toronto Raptors,75.0,19.9,2.2,0.463,2510.0,15.1,0.513,6.2,-0.8,0.8,0.4024,82.0,0.0,0.9146,2004
85,100,Maurice Taylor,Houston Rockets,75.0,18.0,1.2,0.48,2081.0,13.6,0.512,3.7,-1.8,0.1,0.5488,82.0,0.0,0.9146,2004
86,101,DeShawn Stevenson,Orlando Magic,80.0,17.1,0.9,0.443,2444.0,11.6,0.473,1.5,-3.0,-0.6,0.2561,82.0,0.0,0.9756,2004
