,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Unnamed: 11_level_0,Unnamed: 12_level_0,Unnamed: 13_level_0,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Offense Four Factors,Offense Four Factors,Offense Four Factors,Offense Four Factors,Unnamed: 22_level_0,Defense Four Factors,Defense Four Factors,Defense Four Factors,Defense Four Factors,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0
17,18.0,Los Angeles Clippers,25.1,31.0,51.0,32,50,-3.45,0.29,-3.16,103.0,106.5,-3.5,99.9,0.311,0.059,0.511,,0.471,14.7,33.3,0.218,,0.481,13.7,69.2,0.266,,Los Angeles Memorial Sports Arena,522111,12734
18,19.0,Orlando Magic,26.1,31.0,51.0,31,51,-3.98,0.18,-3.79,105.9,109.9,-4.0,99.5,0.337,0.104,0.521,,0.473,14.3,33.0,0.251,,0.493,12.8,68.9,0.26,,Orlando Arena,617668,15065
19,20.0,Minnesota Timberwolves,26.2,29.0,53.0,30,52,-3.93,0.18,-3.75,106.7,110.9,-4.2,92.3,0.286,0.052,0.499,,0.456,11.5,34.9,0.21,,0.502,13.8,65.9,0.248,,Target Center,779530,18940
20,21.0,New Jersey Nets,26.2,26.0,56.0,29,53,-4.51,-0.02,-4.53,102.9,107.4,-4.5,99.3,0.301,0.079,0.5,,0.455,14.4,35.7,0.222,,0.478,14.9,64.6,0.267,,Brendan Byrne Arena,480786,11943
21,22.0,Dallas Mavericks,30.6,28.0,54.0,29,53,-4.57,0.31,-4.27,105.5,110.3,-4.8,94.2,0.288,0.087,0.528,,0.485,13.3,28.3,0.219,,0.495,12.6,67.9,0.245,,Reunion Arena,683927,16410
22,23.0,Washington Bullets,26.5,30.0,52.0,28,54,-4.98,0.14,-4.84,103.0,108.1,-5.1,97.5,0.279,0.039,0.509,,0.47,14.3,32.2,0.203,,0.478,13.1,66.0,0.242,,Capital Centre,443683,11769
23,24.0,Charlotte Hornets,25.5,26.0,56.0,27,55,-5.24,0.3,-4.95,105.0,110.4,-5.4,97.3,0.315,0.059,0.526,,0.477,13.9,29.0,0.245,,0.504,15.0,65.7,0.272,,Charlotte Coliseum,978141,23906
24,25.0,Miami Heat,24.0,24.0,58.0,25,57,-5.99,0.08,-5.91,102.0,108.1,-6.1,99.3,0.323,0.065,0.512,,0.469,16.0,34.3,0.231,,0.491,15.3,66.2,0.286,,Miami Arena,615328,15008
25,26.0,Sacramento Kings,25.9,25.0,57.0,23,59,-6.78,0.51,-6.27,102.0,109.1,-7.1,94.7,0.309,0.085,0.512,,0.468,14.1,28.8,0.226,,0.481,14.3,65.6,0.306,,ARCO Arena (II),697604,17015
26,27.0,Denver Nuggets,26.5,20.0,62.0,19,63,-10.91,0.6,-10.31,105.2,114.7,-9.5,113.7,0.255,0.119,0.498,,0.457,11.9,33.1,0.195,,0.524,14.1,67.1,0.299,,McNichols Sports Arena,438103,10685
27,,League Average,27.2,,,41,41,0.0,0.0,0.0,107.9,107.9,,97.8,0.32,0.082,0.534,,0.487,13.9,32.3,0.245,,0.487,13.9,67.7,0.245,,,621283,15242
